record_type,area_code,sec,icao,icao_code,sub,localizer_identifier,ils_category,localizer_frequency,runway_identifier,localizer_latitude,localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,localizer_position,localizer_position_reference,glide_slope_position,localizer_width,glide_slope_angle,station_declination,glide_slope_height_lthr,glide_slope_elevation,supporting_facility_id,supporting_facility_icao,supporting_facility_section,supporting_facility_subsection,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,P,ZBAA,ZB,I,ILG,1,11030,RW18R,N40041022,E116342935,1810,N40055732,E116340773,1447,,0984,0000,300,W0080,52,00148,,,,,S,Simulation application continuation,U  N,,,27502,2411,SEEUP ZBAAZBIILG 1   111030RW18RN40041022E1163429351810N40055732E1163407731447 09840000300W00805200148                     ,SEEUP ZBAAZBIILG 1   2S    U  N                    17300N                              140                                 
S,EEU,P,ZBAA,ZB,I,INJ,2,10850,RW01,N40054433,E116364273,0010,N40034239,E116370725,1017,,1001,0000,300,W0080,49,00102,,,,,S,Simulation application continuation,U  N,,,27504,2507,SEEUP ZBAAZBIINJ 2   110850RW01 N40054433E1163642730010N40034239E1163707251017 10010000300W00804900102                     ,SEEUP ZBAAZBIINJ 2   2S    U  N                    35300N                              140                                 
S,EEU,P,ZBAA,ZB,I,IOR,1,10930,RW18L,N40030915,E116360228,1810,N40051225,E116353757,1073,,0945,0000,300,W0080,53,00125,,,,,S,Simulation application continuation,U  N,,,27506,2411,SEEUP ZBAAZBIIOR 1   110930RW18LN40030915E1163602281810N40051225E1163537571073 09450000300W00805300125                     ,SEEUP ZBAAZBIIOR 1   2S    U  N                    17300N                              140                                 
S,EEU,P,ZBAA,ZB,I,IQU,3,11155,RW36R,N40053190,E116353977,0010,N40032883,E116355384,1007,,0984,0000,300,W0080,52,00112,,,,,S,Simulation application continuation,U  N,,,27508,2411,SEEUP ZBAAZBIIQU 3   111155RW36RN40053190E1163539770010N40032883E1163553841007 09840000300W00805200112                     ,SEEUP ZBAAZBIIQU 3   2S    U  N                    35300N                              140                                 
S,EEU,P,ZBAA,ZB,I,ISZ,1,10890,RW19,N40032311,E116370499,1810,N40052551,E116365105,0915,,0951,0000,320,W0080,49,00115,,,,,S,Simulation application continuation,U  N,,,27510,2411,SEEUP ZBAAZBIISZ 1   110890RW19 N40032311E1163704991810N40052551E1163651050915 09510000320W00804900115                     ,SEEUP ZBAAZBIISZ 1   2S    U  N                    17300N                              140                                 
S,EEU,P,ZBAD,ZB,I,IBP,1,10870,RW29R,N39310216,E116254075,2910,N39303074,E116281334,0935,,1037,0000,300,W0080,58,00092,,,,,S,Simulation application continuation,U  N,,,28318,2411,SEEUP ZBADZBIIBP 1   110870RW29RN39310216E1162540752910N39303074E1162813340935 10370000300W00805800092                     ,SEEUP ZBADZBIIBP 1   2S    U  N                    28308Y                              140                                 
S,EEU,P,ZBAD,ZB,I,IDN,3,11055,RW01L,N39301539,E116253410,0010,N39282742,E116255635,0935,,1037,0000,300,W0080,57,00092,,,,,S,Simulation application continuation,U  N,,,28320,2411,SEEUP ZBADZBIIDN 3   111055RW01LN39301539E1162534100010N39282742E1162556350935 10370000300W00805700092                     ,SEEUP ZBADZBIIDN 3   2S    U  N                    35305Y                              140                                 
S,EEU,P,ZBAD,ZB,I,IDZ,1,10870,RW19R,N39280761,E116255421,1810,N39295607,E116254241,0935,,1086,0000,300,W0080,56,00102,,,,,S,Simulation application continuation,U  N,,,28322,2412,SEEUP ZBADZBIIDZ 1   110870RW19RN39280761E1162554211810N39295607E1162542410935 10860000300W00805600102                     ,SEEUP ZBADZBIIDZ 1   2S    U  N                    17305Y                              140                                 
S,EEU,P,ZBAD,ZB,I,IXA,1,11075,RW17L,N39285298,E116240674,1810,N39305376,E116234242,0935,-,1043,0000,300,W0080,58,00098,,,,,S,Simulation application continuation,U  N,,,28324,2411,SEEUP ZBADZBIIXA 1   111075RW17LN39285298E1162406741810N39305376E1162342420935-10430000300W00805800098                     ,SEEUP ZBADZBIIXA 1   2S    U  N                    17303Y                              140                                 
S,EEU,P,ZBAD,ZB,I,IXE,1,11190,RW17R,N39284999,E116233518,1810,N39305185,E116232121,0935,,1033,0000,300,W0080,55,00098,,,,,S,Simulation application continuation,U  N,,,28326,2411,SEEUP ZBADZBIIXE 1   111190RW17RN39284999E1162335181810N39305185E1162321210935 10330000300W00805500098                     ,SEEUP ZBADZBIIXE 1   2S    U  N                    17302Y                              140                                 
S,EEU,P,ZBAD,ZB,I,IXO,1,11075,RW35R,N39311363,E116234455,0010,N39291185,E116235850,0935,,1040,0000,300,W0080,56,00095,,,,,S,Simulation application continuation,U  N,,,28328,2411,SEEUP ZBADZBIIXO 1   111075RW35RN39311363E1162344550010N39291185E1162358500935 10400000300W00805600095                     ,SEEUP ZBADZBIIXO 1   2S    U  N                    35303Y                              140                                 
S,EEU,P,ZBAD,ZB,I,IXR,2,10915,RW35L,N39311064,E116231297,0010,N39290977,E116233732,0935,,1033,0000,300,W0080,53,00098,,,,,S,Simulation application continuation,U  N,,,28330,2411,SEEUP ZBADZBIIXR 2   110915RW35LN39311064E1162312970010N39290977E1162337320935 10330000300W00805300098                     ,SEEUP ZBADZBIIXR 2   2S    U  N                    35303Y                              140                                 
S,EEU,P,ZBDS,ZB,I,IDS,1,11010,RW13,N39285820,E109524523,1280,N39295061,E109505182,0853,,1007,0000,300,W0050,49,04593,,,,,S,Simulation application continuation,U  N,,,28747,2113,SEEUP ZBDSZBIIDS 1   111010RW13 N39285820E1095245231280N39295061E1095051820853 10070000300W00504904593                     ,SEEUP ZBDSZBIIDS 1   2S    U  N                    12300N                              140                                 
S,EEU,P,ZBDS,ZB,I,IGG,1,10870,RW31,N39300372,E109503501,3080,N39290544,E109522161,0951,,1099,0000,300,W0050,49,04593,,,,,S,Simulation application continuation,U  N,,,28749,2113,SEEUP ZBDSZBIIGG 1   110870RW31 N39300372E1095035013080N39290544E1095221610951 10990000300W00504904593                     ,SEEUP ZBDSZBIIGG 1   2S    U  N                    30300N                              140                                 
S,EEU,P,ZBDT,ZB,I,IJJ,1,10870,RW32,N40042210,E113275040,3170,N40031480,E113292130,0935,,0965,0000,300,W0060,49,03467,,,,,S,Simulation application continuation,U  N,,,28908,2411,SEEUP ZBDTZBIIJJ 1   110870RW32 N40042210E1132750403170N40031480E1132921300935 09650000300W00604903467                     ,SEEUP ZBDTZBIIJJ 1   2S    U  N                    31167Y                              140                                 
S,EEU,P,ZBER,ZB,I,IER,1,10850,RW30,N43254690,E112041240,2970,N43251241,E112060539,0919,,1076,0000,300,W0070,49,03310,,,,,S,Simulation application continuation,U  N,,,29032,2507,SEEUP ZBERZBIIER 1   110850RW30 N43254690E1120412402970N43251241E1120605390919 10760000300W00704903310                     ,SEEUP ZBERZBIIER 1   2S    U  N                    29000N                              140                                 
S,EEU,P,ZBHH,ZB,I,IFX,1,10890,RW08,N40511859,E111505240,0790,N40504062,E111482849,0853,,0978,0000,300,W0060,53,03556,,,,,S,Simulation application continuation,U  N,,,29457,2204,SEEUP ZBHHZBIIFX 1   110890RW08 N40511859E1115052400790N40504062E1114828490853 09780000300W00605303556                     ,SEEUP ZBHHZBIIFX 1   2S    U  N                    07300N                              140                                 
S,EEU,P,ZBHH,ZB,I,IKJ,1,10950,RW26,N40503879,E111480341,2590,N40510909,E111502948,0919,,1099,0000,300,W0060,49,03579,,,,,S,Simulation application continuation,U  N,,,29459,2204,SEEUP ZBHHZBIIKJ 1   110950RW26 N40503879E1114803412590N40510909E1115029480919 10990000300W00604903579                     ,SEEUP ZBHHZBIIKJ 1   2S    U  N                    25300N                              140                                 
S,EEU,P,ZBLA,ZB,I,IUC,1,11030,RW27,N49121591,E119481702,2750,N49122165,E119503536,1033,,1017,0000,300,W0110,49,02165,,,,,S,Simulation application continuation,U  N,,,29653,2202,SEEUP ZBLAZBIIUC 1   111030RW27 N49121591E1194817022750N49122165E1195035361033 10170000300W01104902165                     ,SEEUP ZBLAZBIIUC 1   2S    U  N                    26400N                              140                                 
S,EEU,P,ZBMZ,ZB,I,IMZ,1,10850,RW12,N49334404,E117210686,1170,N49340701,E117185290,0951,,1017,0000,300,W0100,49,02195,,,,,S,Simulation application continuation,U  N,,,29779,2305,SEEUP ZBMZZBIIMZ 1   110850RW12 N49334404E1172106861170N49340701E1171852900951 10170000300W01004902195                     ,SEEUP ZBMZZBIIMZ 1   2S    U  N                    10700N                              140                                 
S,EEU,P,ZBMZ,ZB,I,IZZ,1,11010,RW30,N49341648,E117182609,2970,N49334633,E117203534,0951,,1099,0000,300,W0100,50,02231,,,,,S,Simulation application continuation,U  N,,,29781,2305,SEEUP ZBMZZBIIZZ 1   111010RW30 N49341648E1171826092970N49334633E1172035340951 10990000300W01005002231                     ,SEEUP ZBMZZBIIZZ 1   2S    U  N                    28700N                              140                                 
S,EEU,P,ZBOW,ZB,I,IXX,1,11050,RW13,N40330010,E110004940,1340,N40335900,E109592120,0853,,1001,0000,300,W0050,49,03337,,,,,S,Simulation application continuation,U  N,,,29998,2411,SEEUP ZBOWZBIIXX 1   111050RW13 N40330010E1100049401340N40335900E1095921200853 10010000300W00504903337                     ,SEEUP ZBOWZBIIXX 1   2S    U  N                    12900N                              140                                 
S,EEU,P,ZBOW,ZB,I,IZZ,1,10850,RW31,N40340640,E109590100,3140,N40331450,E110003410,0688,,0984,0000,300,W0050,49,03320,,,,,S,Simulation application continuation,U  N,,,30000,2411,SEEUP ZBOWZBIIZZ 1   110850RW31 N40340640E1095901003140N40331450E1100034100688 09840000300W00504903320                     ,SEEUP ZBOWZBIIZZ 1   2S    U  N                    30900N                              140                                 
S,EEU,P,ZBSJ,ZB,I,IFF,1,11030,RW33,N38174431,E114410621,3330,N38161490,E114422481,0853,,1011,0000,300,W0060,57,00217,,,,,S,Simulation application continuation,U  N,,,30388,2210,SEEUP ZBSJZBIIFF 1   111030RW33 N38174431E1144106213330N38161490E1144224810853 10110000300W00605700217                     ,SEEUP ZBSJZBIIFF 1   2S    U  N                    32700Y                              140                                 
S,EEU,P,ZBSJ,ZB,I,IOO,1,10990,RW15,N38155731,E114423333,1530,N38173066,E114412344,0853,,1053,0000,300,W0060,55,00226,,,,,S,Simulation application continuation,U  N,,,30390,2210,SEEUP ZBSJZBIIOO 1   110990RW15 N38155731E1144233331530N38173066E1144123440853 10530000300W00605500226                     ,SEEUP ZBSJZBIIOO 1   2S    U  N                    14700Y                              140                                 
S,EEU,P,ZBTJ,ZB,I,ICG,1,11050,RW34L,N39083555,E117200452,3410,N39064868,E117210400,1047,,1083,0000,300,W0070,54,00026,,,,,S,Simulation application continuation,U  N,,,31002,2205,SEEUP ZBTJZBIICG 1   111050RW34LN39083555E1172004523410N39064868E1172104001047 10830000300W00705400026                     ,SEEUP ZBTJZBIICG 1   2S    U  N                    33400N                              140                                 
S,EEU,P,ZBTJ,ZB,I,ICU,1,10970,RW16L,N39064661,E117224847,1610,N39082183,E117215562,1017,,1033,0000,300,W0070,52,00012,,,,,S,Simulation application continuation,U  N,,,31004,2205,SEEUP ZBTJZBIICU 1   110970RW16LN39064661E1172248471610N39082183E1172155621017 10330000300W00705200012                     ,SEEUP ZBTJZBIICU 1   2S    U  N                    15400Y                              140                                 
S,EEU,P,ZBTJ,ZB,I,IJS,1,11090,RW16R,N39062972,E117212198,1610,N39080298,E117201865,1263,,1089,0000,300,W0070,51,00023,,,,,S,Simulation application continuation,U  N,,,31006,2205,SEEUP ZBTJZBIIJS 1   111090RW16RN39062972E1172121981610N39080298E1172018651263 10890000300W00705100023                     ,SEEUP ZBTJZBIIJS 1   2S    U  N                    15400N                              140                                 
S,EEU,P,ZBTJ,ZB,I,IKD,1,11150,RW34R,N39083758,E117214020,3410,N39070651,E117224155,0932,,1031,0000,300,W0070,54,00012,,,,,S,Simulation application continuation,U  N,,,31008,2205,SEEUP ZBTJZBIIKD 1   111150RW34RN39083758E1172140203410N39070651E1172241550932 10310000300W00705400012                     ,SEEUP ZBTJZBIIKD 1   2S    U  N                    33400Y                              140                                 
S,EEU,P,ZBYC,ZB,I,ICC,1,10870,RW26,N35065270,E111003980,2630,N35071780,E111024090,0951,,1083,0000,300,W0050,56,01270,,,,,S,Simulation application continuation,U  N,,,31186,2411,SEEUP ZBYCZBIICC 1   110870RW26 N35065270E1110039802630N35071780E1110240900951 10830000300W00505601270                     ,SEEUP ZBYCZBIICC 1   2S    U  N                    25801Y                              140                                 
S,EEU,P,ZBYC,ZB,I,IYZ,1,11130,RW08,N35071820,E111030580,0830,N35070100,E111010410,0951,,1198,0000,300,W0050,53,01263,,,,,S,Simulation application continuation,U  N,,,31188,2411,SEEUP ZBYCZBIIYZ 1   111130RW08 N35071820E1110305800830N35070100E1110104100951 11980000300W00505301263                     ,SEEUP ZBYCZBIIYZ 1   2S    U  N                    07801Y                              140                                 
S,EEU,P,ZBYN,ZB,I,IBB,1,10930,RW31,N37452477,E112364258,3110,N37441270,E112383475,0853,,1086,0000,300,W0040,49,02579,,,,,S,Simulation application continuation,U  N,,,31767,1310,SEEUP ZBYNZBIIBB 1   110930RW31 N37452477E1123642583110N37441270E1123834750853 10860000300W00404902579                     ,SEEUP ZBYNZBIIBB 1   2S    U  N                    30700Y                              140                                 
S,EEU,P,ZBYN,ZB,I,ICC,1,11090,RW13,N37440443,E112385686,1310,N37451048,E112365818,0837,,1017,0000,300,W0040,49,02546,,,,,S,Simulation application continuation,U  N,,,31769,2411,SEEUP ZBYNZBIICC 1   111090RW13 N37440443E1123856861310N37451048E1123658180837 10170000300W00404902546                     ,SEEUP ZBYNZBIICC 1   2S    U  N                    12700Y                              140                                 
S,EEU,P,ZGDY,ZG,I,IPS,1,10890,RW26,N29055822,E110254131,2590,N29061513,E110271499,0820,,0873,0000,320,W0030,49,00676,,,,,S,Simulation application continuation,U  N,,,32097,1913,SEEUP ZGDYZGIIPS 1   110890RW26 N29055822E1102541312590N29061513E1102714990820 08730000320W00304900676                     ,SEEUP ZGDYZGIIPS 1   2S    U  N                    25600Y                              140                                 
S,EEU,P,ZGDY,ZG,I,IZJ,1,10970,RW08,N29062297,E110273244,0790,N29055893,E110260268,0820,,1030,0000,320,W0030,55,00722,,,,,S,Simulation application continuation,U  N,,,32099,1913,SEEUP ZGDYZGIIZJ 1   110970RW08 N29062297E1102732440790N29055893E1102602680820 10300000320W00305500722                     ,SEEUP ZGDYZGIIZJ 1   2S    U  N                    07600Y                              140                                 
S,EEU,P,ZGGG,ZG,I,IAA,1,11075,RW20R,N23222254,E113181655,1970,N23241449,E113185150,1017,,1076,0000,300,W0030,49,00066,,,,,S,Simulation application continuation,U  N,,,33726,2501,SEEUP ZGGGZGIIAA 1   111075RW20RN23222254E1131816551970N23241449E1131851501017 10760000300W00304900066                     ,SEEUP ZGGGZGIIAA 1   2S    U  N                    19400Y                              140                                 
