record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,P,G,ZSCN,RW21,11155,2060,N28524418,E115543402,,00132,0000,49,148,INC,,S,Simulation application continuation,,,,46986,1804,SEEUP ZSCNZSGRW21    1111552060 N28524418E115543402               00132000049148 INC  0000                                 ,SEEUP ZSCNZSGRW21    2S                            20300Y        L00132                                                    
S,EEU,P,G,ZSFZ,RW03,11811,0300,N25551339,E119391912,,00021,0000,49,148,ICL,,S,Simulation application continuation,,,,47264,2404,SEEUP ZSFZZSGRW03    1118110300 N25551339E119391912               00021000049148 ICL  0000                                 ,SEEUP ZSFZZSGRW03    2S                            02700Y        T00024                                                    
S,EEU,P,G,ZSFZ,RW21,11811,2100,N25565762,E119401787,,00047,0000,49,148,INN,,S,Simulation application continuation,,,,47266,2404,SEEUP ZSFZZSGRW21    1118112100 N25565762E119401787               00047000049148 INN  0000                                 ,SEEUP ZSFZZSGRW21    2S                            20700Y        T00047                                                    
S,EEU,P,G,ZSHC,RW06,11155,0690,N30141748,E120242986,+0000,00022,0000,49,197,IXS,,S,Simulation application continuation,,,,48062,2412,SEEUP ZSHCZSGRW06    1111550690 N30141748E120242986+0000          00022000049197 IXS  0000                                 ,SEEUP ZSHCZSGRW06    2S                            06295Y        T00022                                                    
S,EEU,P,G,ZSHC,RW07,11811,0690,N30131964,E120250391,+0000,00022,0000,49,148,IXX,,S,Simulation application continuation,,,,48064,2412,SEEUP ZSHCZSGRW07    1118110690 N30131964E120250391+0000          00022000049148 IXX  0000                                 ,SEEUP ZSHCZSGRW07    2S                            06295Y        T00022                                                    
S,EEU,P,G,ZSHC,RW24,11155,2490,N30150771,E120262314,+0000,00022,0000,49,197,IHZ,,S,Simulation application continuation,,,,48066,2412,SEEUP ZSHCZSGRW24    1111552490 N30150771E120262314+0000          00022000049197 IHZ  0000                                 ,SEEUP ZSHCZSGRW24    2S                            24295Y        T00022                                                    
S,EEU,P,G,ZSHC,RW25,11811,2490,N30141282,E120270382,+0000,00022,0000,49,148,IDD,,S,Simulation application continuation,,,,48068,2412,SEEUP ZSHCZSGRW25    1118112490 N30141282E120270382+0000          00022000049148 IDD  0000                                 ,SEEUP ZSHCZSGRW25    2S                            24295Y        T00022                                                    
S,EEU,P,G,ZSJN,RW01,11811,0060,N36502793,E117125763,,00076,0000,49,148,IFF,,S,Simulation application continuation,,,,48464,2404,SEEUP ZSJNZSGRW01    1118110060 N36502793E117125763               00076000049148 IFF  0000                                 ,SEEUP ZSJNZSGRW01    2S                            36000Y        L00076                                                    
S,EEU,P,G,ZSJN,RW19,11811,1860,N36522471,E117125763,,00073,0000,49,148,IGO,,S,Simulation application continuation,,,,48466,2404,SEEUP ZSJNZSGRW19    1118111860 N36522471E117125763               00073000049148 IGO  0000                                 ,SEEUP ZSJNZSGRW19    2S                            18000Y        L00073                                                    
S,EEU,P,G,ZSLG,RW03,09186,0330,N34240630,E119101810,,00018,0000,49,148,IGH,,S,Simulation application continuation,,,,48615,2205,SEEUP ZSLGZSGRW03    1091860330 N34240630E119101810               00018000049148 IGH  0000                                 ,SEEUP ZSLGZSGRW03    2S                            02653Y        T00018                                                    
S,EEU,P,G,ZSLG,RW21,09186,2130,N34252760,E119110710,,00018,0000,49,148,IBX,,S,Simulation application continuation,,,,48617,2205,SEEUP ZSLGZSGRW21    1091862130 N34252760E119110710               00018000049148 IBX  0000                                 ,SEEUP ZSLGZSGRW21    2S                            20653Y        T00018                                                    
S,EEU,P,G,ZSLY,RW01,10499,0060,N35021760,E118244270,,00211,0000,49,148,IXI,,S,Simulation application continuation,,,,48726,2311,SEEUP ZSLYZSGRW01    1104990060 N35021760E118244270               00211000049148 IXI  0000                                 ,SEEUP ZSLYZSGRW01    2S                            36000Y        L00211                                                    
S,EEU,P,G,ZSLY,RW19,10499,1860,N35040150,E118244270,,00222,0000,49,148,ILY,,S,Simulation application continuation,,,,48728,2311,SEEUP ZSLYZSGRW19    1104991860 N35040150E118244270               00222000049148 ILY  0000                                 ,SEEUP ZSLYZSGRW19    2S                            18000Y        L00222                                                    
S,EEU,P,G,ZSNB,RW13,10499,1290,N29500227,E121265805,+0000,00012,0492,54,148,IBK,,S,Simulation application continuation,,,,49087,2412,SEEUP ZSNBZSGRW13    1104991290 N29500227E121265805+0000          00012049254148 IBK  0000                                 ,SEEUP ZSNBZSGRW13    2S                            12325Y        T00012                                                    
S,EEU,P,G,ZSNB,RW31,10499,3090,N29490794,E121283308,+0000,00012,0000,54,148,ILL,,S,Simulation application continuation,,,,49089,2412,SEEUP ZSNBZSGRW31    1104993090 N29490794E121283308+0000          00012000054148 ILL  0000                                 ,SEEUP ZSNBZSGRW31    2S                            30325Y        T00012                                                    
S,EEU,P,G,ZSNJ,RW06,11811,0640,N31440092,E118504516,,00043,0000,54,148,IMI,,S,Simulation application continuation,,,,49759,2412,SEEUP ZSNJZSGRW06    1118110640 N31440092E118504516               00043000054148 IMI  0000                                 ,SEEUP ZSNJZSGRW06    2S                            05800Y        T00045                                                    
S,EEU,P,G,ZSNJ,RW07,11811,0640,N31424864,E118505320,,00041,0000,54,197,IZZ,,S,Simulation application continuation,,,,49761,2404,SEEUP ZSNJZSGRW07    1118110640 N31424864E118505320               00041000054197 IZZ  0000                                 ,SEEUP ZSNJZSGRW07    2S                            05800Y        T00041                                                    
S,EEU,P,G,ZSNJ,RW24,11811,2440,N31450286,E118524114,,00038,0000,54,148,IGG,,S,Simulation application continuation,,,,49763,2404,SEEUP ZSNJZSGRW24    1118112440 N31450286E118524114               00038000054148 IGG  0000                                 ,SEEUP ZSNJZSGRW24    2S                            23800Y        T00042                                                    
S,EEU,P,G,ZSNJ,RW25,11811,2440,N31435056,E118524917,,00039,0000,54,197,IPX,,S,Simulation application continuation,,,,49765,2404,SEEUP ZSNJZSGRW25    1118112440 N31435056E118524917               00039000054197 IPX  0000                                 ,SEEUP ZSNJZSGRW25    2S                            23800Y        T00039                                                    
S,EEU,P,G,ZSNT,RW18,11155,1840,N32052205,E120584633,,00016,0000,49,148,IXD,,S,Simulation application continuation,,,,49936,1804,SEEUP ZSNTZSGRW18    1111551840 N32052205E120584633               00016000049148 IXD  0000                                 ,SEEUP ZSNTZSGRW18    2S                            17900Y        T00016                                                    
S,EEU,P,G,ZSNT,RW36,11155,0040,N32033170,E120585006,,00016,0000,49,148,INT,,S,Simulation application continuation,,,,49938,1804,SEEUP ZSNTZSGRW36    1111550040 N32033170E120585006               00016000049148 INT  0000                                 ,SEEUP ZSNTZSGRW36    2S                            35900Y        T00016                                                    
S,EEU,P,G,ZSOF,RW15,11155,1540,N32000621,E116580336,,00200,0000,49,148,IHF,,S,Simulation application continuation,,,,50423,1710,SEEUP ZSOFZSGRW15    1111551540 N32000621E116580336               00200000049148 IHF  0000                                 ,SEEUP ZSOFZSGRW15    2S                            15000Y        L00200                                                    
S,EEU,P,G,ZSOF,RW33,11155,3340,N31583063,E116590806,,00208,0000,49,148,IXQ,,S,Simulation application continuation,,,,50425,1710,SEEUP ZSOFZSGRW33    1111553340 N31583063E116590806               00208000049148 IXQ  0000                                 ,SEEUP ZSOFZSGRW33    2S                            33000Y        L00208                                                    
S,EEU,P,G,ZSPD,RW16L,12467,1680,N31093663,E121485818,,00012,0000,49,197,IHL,,S,Simulation application continuation,,,,52689,2412,SEEUP ZSPDZSGRW16L   1124671680 N31093663E121485818               00012000049197 IHL  0000                                 ,SEEUP ZSPDZSGRW16L   2S                            16201Y        L00012                                                    
S,EEU,P,G,ZSPD,RW16R,12467,1680,N31093222,E121484238,,00011,0000,49,197,IZZ,,S,Simulation application continuation,,,,52691,2412,SEEUP ZSPDZSGRW16R   1124671680 N31093222E121484238               00011000049197 IZZ  0000                                 ,SEEUP ZSPDZSGRW16R   2S                            16201Y        L00011                                                    
S,EEU,P,G,ZSPD,RW17L,13123,1680,N31094040,E121470958,+0000,00010,0000,49,197,IPD,,S,Simulation application continuation,,,,52693,2412,SEEUP ZSPDZSGRW17L   1131231680 N31094040E121470958+0000          00010000049197 IPD  0000                                 ,SEEUP ZSPDZSGRW17L   2S                            16200Y        L00010                                                    
S,EEU,P,G,ZSPD,RW17R,11155,1680,N31091725,E121470005,+0000,00012,0000,49,197,IKM,,S,Simulation application continuation,,,,52695,2412,SEEUP ZSPDZSGRW17R   1111551680 N31091725E121470005+0000          00012000049197 IKM  0000                                 ,SEEUP ZSPDZSGRW17R   2S                            16199Y        L00012                                                    
S,EEU,P,G,ZSPD,RW34L,12467,3480,N31073486,E121492666,,00011,0000,49,197,IDD,,S,Simulation application continuation,,,,52697,2412,SEEUP ZSPDZSGRW34L   1124673480 N31073486E121492666               00011000049197 IDD  0000                                 ,SEEUP ZSPDZSGRW34L   2S                            34202Y        L00011                                                    
S,EEU,P,G,ZSPD,RW34R,12467,3480,N31073927,E121494245,,00012,0000,49,197,IPR,,S,Simulation application continuation,,,,52699,2412,SEEUP ZSPDZSGRW34R   1124673480 N31073927E121494245               00012000049197 IPR  0000                                 ,SEEUP ZSPDZSGRW34R   2S                            34202Y        L00012                                                    
S,EEU,P,G,ZSPD,RW35L,11155,3480,N31073228,E121473970,+0000,00012,0000,49,197,IBD,,S,Simulation application continuation,,,,52701,2412,SEEUP ZSPDZSGRW35L   1111553480 N31073228E121473970+0000          00012000049197 IBD  0000                                 ,SEEUP ZSPDZSGRW35L   2S                            34210Y        L00012                                                    
S,EEU,P,G,ZSPD,RW35R,13123,3480,N31073690,E121475618,+0000,00010,0000,49,197,INN,,S,Simulation application continuation,,,,52703,2412,SEEUP ZSPDZSGRW35R   1131233480 N31073690E121475618+0000          00010000049197 INN  0000                                 ,SEEUP ZSPDZSGRW35R   2S                            34200Y        L00010                                                    
