record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,ils_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,D,,ZBDS,ZB,,IGG,ZB,10870,IT N,,,IGG,N39290544,E109522161,,04593,0,,303,WGE,EJIN HORO,S,Simulation application continuation,UN,W0053,04593,73831,2113,SEEUD ZBDSZB IGG   ZB110870 IT N                   IGG N39290544E109522161     045930  303WGEEJIN HORO                     ,SEEUD ZBDSZB IGG   ZB2S    UN                                             W005304593                                       
S,EEU,D,,ZBER,ZB,,IER,ZB,10850,IT N,,,IER,N43251241,E112060539,,03310,0,,285,WGE,SAIWUSU,S,Simulation application continuation,UN,W0069,03310,73833,2507,SEEUD ZBERZB IER   ZB110850 IT N                   IER N43251241E112060539     033100  285WGESAIWUSU                       ,SEEUD ZBERZB IER   ZB2S    UN                                             W006903310                                       
S,EEU,D,,ZBHH,ZB,,IFX,ZB,10890,IT N,,,IFX,N40504062,E111482849,,03540,0,,224,WGE,BAITA,S,Simulation application continuation,UN,W0063,03540,73835,2204,SEEUD ZBHHZB IFX   ZB110890 IT N                   IFX N40504062E111482849     035400  224WGEBAITA                         ,SEEUD ZBHHZB IFX   ZB2S    UN                                             W006303540                                       
S,EEU,D,,ZBHH,ZB,,IKJ,ZB,10950,IT N,,,IKJ,N40510909,E111502948,,03579,0,,,WGE,BAITA,S,Simulation application continuation,UN,W0063,03579,73837,2204,SEEUD ZBHHZB IKJ   ZB110950 IT N                   IKJ N40510909E111502948     035790     WGEBAITA                         ,SEEUD ZBHHZB IKJ   ZB2S    UN                                             W006303579                                       
S,EEU,D,,ZBMZ,ZB,,IMZ,ZB,10850,IT N,,,IMZ,N49340701,E117185290,,02195,0,,427,WGE,XIJIAO,S,Simulation application continuation,UN,W0103,02195,73839,2305,SEEUD ZBMZZB IMZ   ZB110850 IT N                   IMZ N49340701E117185290     021950  427WGEXIJIAO                        ,SEEUD ZBMZZB IMZ   ZB2S    UN                                             W010302195                                       
S,EEU,D,,ZBMZ,ZB,,IZZ,ZB,11010,IT N,,,IZZ,N49334633,E117203534,,02231,0,,478,WGE,XIJIAO,S,Simulation application continuation,UN,W0103,02231,73841,2305,SEEUD ZBMZZB IZZ   ZB111010 IT N                   IZZ N49334633E117203534     022310  478WGEXIJIAO                        ,SEEUD ZBMZZB IZZ   ZB2S    UN                                             W010302231                                       
S,EEU,D,,ZBOW,ZB,,IXX,ZB,11050,IT N,,,IXX,N40335910,E109592120,,03337,0,,350,WGE,DONGHE,S,Simulation application continuation,UN,W0056,03337,73843,2502,SEEUD ZBOWZB IXX   ZB111050 IT N                   IXX N40335910E109592120     033370  350WGEDONGHE                        ,SEEUD ZBOWZB IXX   ZB2S    UN                                             W005603337                                       
S,EEU,D,,ZBSJ,ZB,,IFF,ZB,11030,IT N,,,IFF,N38161490,E114422481,,00217,0,,140,WGE,ZHENGDING,S,Simulation application continuation,UN,W0066,00217,73845,2210,SEEUD ZBSJZB IFF   ZB111030 IT N                   IFF N38161490E114422481     002170  140WGEZHENGDING                     ,SEEUD ZBSJZB IFF   ZB2S    UN                                             W006600217                                       
S,EEU,D,,ZBSJ,ZB,,IOO,ZB,10990,IT N,,,IOO,N38173066,E114412344,,00226,0,,496,WGE,ZHENGDING,S,Simulation application continuation,UN,W0066,00226,73847,2210,SEEUD ZBSJZB IOO   ZB110990 IT N                   IOO N38173066E114412344     002260  496WGEZHENGDING                     ,SEEUD ZBSJZB IOO   ZB2S    UN                                             W006600226                                       
S,EEU,D,,ZBTJ,ZB,,ICG,ZB,11050,IT N,,,ICG,N39064868,E117210400,,00026,0,,135,WGE,BINHAI,S,Simulation application continuation,UN,W0076,00026,73849,2205,SEEUD ZBTJZB ICG   ZB111050 IT N                   ICG N39064868E117210400     000260  135WGEBINHAI                        ,SEEUD ZBTJZB ICG   ZB2S    UN                                             W007600026                                       
S,EEU,D,,ZBTJ,ZB,,ICU,ZB,10970,IT N,,,ICU,N39082183,E117215562,,00012,0,,250,WGE,BINHAI,S,Simulation application continuation,UN,W0076,00012,73851,2205,SEEUD ZBTJZB ICU   ZB110970 IT N                   ICU N39082183E117215562     000120  250WGEBINHAI                        ,SEEUD ZBTJZB ICU   ZB2S    UN                                             W007600012                                       
S,EEU,D,,ZBTJ,ZB,,IJS,ZB,11090,IT N,,,IJS,N39080298,E117201865,,00023,0,,237,WGE,BINHAI,S,Simulation application continuation,UN,W0076,00023,73853,2205,SEEUD ZBTJZB IJS   ZB111090 IT N                   IJS N39080298E117201865     000230  237WGEBINHAI                        ,SEEUD ZBTJZB IJS   ZB2S    UN                                             W007600023                                       
S,EEU,D,,ZBTJ,ZB,,IKD,ZB,11150,IT N,,,IKD,N39070651,E117224155,,00023,0,,447,WGE,BINHAI,S,Simulation application continuation,UN,W0076,00023,73855,2205,SEEUD ZBTJZB IKD   ZB111150 IT N                   IKD N39070651E117224155     000230  447WGEBINHAI                        ,SEEUD ZBTJZB IKD   ZB2S    UN                                             W007600023                                       
S,EEU,D,,ZBYC,ZB,,IYZ,ZB,11130,IT N,,,IYZ,N35070100,E111010410,,01263,0,,350,WGE,YANHU,S,Simulation application continuation,UN,W0049,01263,73857,2411,SEEUD ZBYCZB IYZ   ZB111130 IT N                   IYZ N35070100E111010410     012630  350WGEYANHU                         ,SEEUD ZBYCZB IYZ   ZB2S    UN                                             W004901263                                       
S,EEU,D,,ZBYN,ZB,,IBB,ZB,10930,IT N,,,IBB,N37441270,E112383475,,02579,0,,202,WGE,WUSU,S,Simulation application continuation,UN,W0059,02579,73859,2403,SEEUD ZBYNZB IBB   ZB110930 IT N                   IBB N37441270E112383475     025790  202WGEWUSU                          ,SEEUD ZBYNZB IBB   ZB2S    UN                                             W005902579                                       
S,EEU,D,,ZBYN,ZB,,ICC,ZB,11090,IT N,,,ICC,N37451048,E112365818,,02546,0,,237,WGE,WUSU,S,Simulation application continuation,UN,W0059,02546,73861,1310,SEEUD ZBYNZB ICC   ZB111090 IT N                   ICC N37451048E112365818     025460  237WGEWUSU                          ,SEEUD ZBYNZB ICC   ZB2S    UN                                             W005902546                                       
S,EEU,D,,ZGDY,ZG,,IPS,ZG,10890,IT N,,,IPS,N29061513,E110271499,,00676,0,,202,WGE,HEHUA,S,Simulation application continuation,UN,W0037,00676,73863,1804,SEEUD ZGDYZG IPS   ZG110890 IT N                   IPS N29061513E110271499     006760  202WGEHEHUA                         ,SEEUD ZGDYZG IPS   ZG2S    UN                                             W003700676                                       
S,EEU,D,,ZGDY,ZG,,IZJ,ZG,10970,IT N,,,IZJ,N29055893,E110260268,,00722,0,,202,WGE,HEHUA,S,Simulation application continuation,UN,W0037,00722,73865,1804,SEEUD ZGDYZG IZJ   ZG110970 IT N                   IZJ N29055893E110260268     007220  202WGEHEHUA                         ,SEEUD ZGDYZG IZJ   ZG2S    UN                                             W003700722                                       
S,EEU,D,,ZGGG,ZG,,IAA,ZG,11075,IT N,,,IAA,N23241449,E113185150,,00066,0,,002,WGE,BAIYUN,S,Simulation application continuation,UN,W0033,00066,73867,2501,SEEUD ZGGGZG IAA   ZG111075 IT N                   IAA N23241449E113185150     000660  002WGEBAIYUN                        ,SEEUD ZGGGZG IAA   ZG2S    UN                                             W003300066                                       
S,EEU,D,,ZGGG,ZG,,IBB,ZG,11075,IT N,,,IBB,N23224129,E113182633,,00066,0,,002,WGE,BAIYUN,S,Simulation application continuation,UN,W0033,00066,73869,2508,SEEUD ZGGGZG IBB   ZG111075 IT N                   IBB N23224129E113182633     000660  002WGEBAIYUN                        ,SEEUD ZGGGZG IBB   ZG2S    UN                                             W003300066                                       
S,EEU,D,,ZGGG,ZG,,IDM,ZG,10850,IT N,,,IDM,N23221882,E113183476,,00049,0,,211,WGE,BAIYUN,S,Simulation application continuation,UN,W0033,00049,73871,2501,SEEUD ZGGGZG IDM   ZG110850 IT N                   IDM N23221882E113183476     000490  211WGEBAIYUN                        ,SEEUD ZGGGZG IDM   ZG2S    UN                                             W003300049                                       
S,EEU,D,,ZGGG,ZG,,IGW,ZG,10950,IT N,,,IGW,N23230150,E113162946,,00056,0,,374,WGE,BAIYUN,S,Simulation application continuation,UN,W0033,00056,73873,2501,SEEUD ZGGGZG IGW   ZG110950 IT N                   IGW N23230150E113162946     000560  374WGEBAIYUN                        ,SEEUD ZGGGZG IGW   ZG2S    UN                                             W003300056                                       
S,EEU,D,,ZGGG,ZG,,IKU,ZG,10895,IT N,,,IKU,N23242877,E113165302,,00059,0,,260,WGE,BAIYUN,S,Simulation application continuation,UN,W0033,00059,73875,2501,SEEUD ZGGGZG IKU   ZG110895 IT N                   IKU N23242877E113165302     000590  260WGEBAIYUN                        ,SEEUD ZGGGZG IKU   ZG2S    UN                                             W003300059                                       
S,EEU,D,,ZGGG,ZG,,IOO,ZG,10930,IT N,,,IOO,N23224811,E113165889,,00066,0,,073,WGE,BAIYUN,S,Simulation application continuation,UN,W0033,00066,73877,2501,SEEUD ZGGGZG IOO   ZG110930 IT N                   IOO N23224811E113165889     000660  073WGEBAIYUN                        ,SEEUD ZGGGZG IOO   ZG2S    UN                                             W003300066                                       
S,EEU,D,,ZGGG,ZG,,IPP,ZG,11150,IT N,,,IPP,N23242130,E113172434,,00059,0,,262,WGE,BAIYUN,S,Simulation application continuation,UN,W0033,00059,73879,2501,SEEUD ZGGGZG IPP   ZG111150 IT N                   IPP N23242130E113172434     000590  262WGEBAIYUN                        ,SEEUD ZGGGZG IPP   ZG2S    UN                                             W003300059                                       
S,EEU,D,,ZGGG,ZG,,IXL,ZG,11190,IT N,,,IXL,N23235950,E113190196,,00049,0,,436,WGE,BAIYUN,S,Simulation application continuation,UN,W0033,00049,73881,2501,SEEUD ZGGGZG IXL   ZG111190 IT N                   IXL N23235950E113190196     000490  436WGEBAIYUN                        ,SEEUD ZGGGZG IXL   ZG2S    UN                                             W003300049                                       
S,EEU,D,,ZGHA,ZG,,ICR,ZG,11110,IT N,,,ICR,N28103904,E113133207,,00187,0,,163,WGE,HUANGHUA,S,Simulation application continuation,UN,W0042,00187,73883,1704,SEEUD ZGHAZG ICR   ZG111110 IT N                   ICR N28103904E113133207     001870  163WGEHUANGHUA                      ,SEEUD ZGHAZG ICR   ZG2S    UN                                             W004200187                                       
S,EEU,D,,ZGHA,ZG,,ISL,ZG,10930,IT N,,,ISL,N28122303,E113132565,,00210,0,,162,WGE,HUANGHUA,S,Simulation application continuation,UN,W0042,00210,73885,1704,SEEUD ZGHAZG ISL   ZG110930 IT N                   ISL N28122303E113132565     002100  162WGEHUANGHUA                      ,SEEUD ZGHAZG ISL   ZG2S    UN                                             W004200210                                       
S,EEU,D,,ZGHA,ZG,,ISV,ZG,10990,IT N,,,ISV,N28104829,E113131794,,00213,0,,424,WGE,HUANGHUA,S,Simulation application continuation,UN,W0042,00213,73887,2311,SEEUD ZGHAZG ISV   ZG110990 IT N                   ISV N28104829E113131794     002130  424WGEHUANGHUA                      ,SEEUD ZGHAZG ISV   ZG2S    UN                                             W004200213                                       
S,EEU,D,,ZGHA,ZG,,IWW,ZG,11030,IT N,,,IWW,N28121203,E113131236,,00236,0,,233,WGE,HUANGHUA,S,Simulation application continuation,UN,W0042,00236,73889,1704,SEEUD ZGHAZG IWW   ZG111030 IT N                   IWW N28121203E113131236     002360  233WGEHUANGHUA                      ,SEEUD ZGHAZG IWW   ZG2S    UN                                             W004200236                                       
S,EEU,D,,ZGKL,ZG,,IJJ,ZG,11010,IT N,,,IJJ,N25123188,E110021383,,00574,0,,321,WGE,LIANGJIANG,S,Simulation application continuation,UN,W0030,00574,73891,1608,SEEUD ZGKLZG IJJ   ZG111010 IT N                   IJJ N25123188E110021383     005740  321WGELIANGJIANG                    ,SEEUD ZGKLZG IJJ   ZG2S    UN                                             W003000574                                       
S,EEU,D,,ZGKL,ZG,,IPA,ZG,10850,IT N,,,IPA,N25135341,E110022165,,00577,0,,211,WGE,LIANGJIANG,S,Simulation application continuation,UN,W0030,00577,73893,1608,SEEUD ZGKLZG IPA   ZG110850 IT N                   IPA N25135341E110022165     005770  211WGELIANGJIANG                    ,SEEUD ZGKLZG IPA   ZG2S    UN                                             W003000577                                       
S,EEU,D,,ZGNN,ZG,,IUY,ZG,11090,IT N,,,IUY,N22365715,E108110863,,00436,0,,318,WGE,WUXU,S,Simulation application continuation,UY,W0023,00436,73895,1507,SEEUD ZGNNZG IUY   ZG111090 IT N                   IUY N22365715E108110863     004360  318WGEWUXU                          ,SEEUD ZGNNZG IUY   ZG2S    UY                                             W002300436                                       
S,EEU,D,,ZGNN,ZG,,IXU,ZG,10890,IT N,,,IXU,N22355980,E108100233,,00423,0,,409,WGE,WUXU,S,Simulation application continuation,UN,W0023,00423,73897,1708,SEEUD ZGNNZG IXU   ZG110890 IT N                   IXU N22355980E108100233     004230  409WGEWUXU                          ,SEEUD ZGNNZG IXU   ZG2S    UN                                             W002300423                                       
S,EEU,D,,ZGOW,ZG,,ICS,ZG,10870,IT N,,,ICS,N23334681,E116304250,,00030,0,,136,WGE,CHAOSHAN,S,Simulation application continuation,UN,W0039,00030,73899,1913,SEEUD ZGOWZG ICS   ZG110870 IT N                   ICS N23334681E116304250     000300  136WGECHAOSHAN                      ,SEEUD ZGOWZG ICS   ZG2S    UN                                             W003900030                                       
S,EEU,D,,ZGOW,ZG,,IJY,ZG,10930,IT N,,,IJY,N23324390,E116294523,,00056,0,,160,WGE,CHAOSHAN,S,Simulation application continuation,UN,W0039,00056,73901,1913,SEEUD ZGOWZG IJY   ZG110930 IT N                   IJY N23324390E116294523     000560  160WGECHAOSHAN                      ,SEEUD ZGOWZG IJY   ZG2S    UN                                             W003900056                                       
S,EEU,D,,ZGSZ,ZG,,IBA,ZG,10910,IT N,,,IBA,N22373323,E113475711,,00023,0,,326,WGE,BAOAN,S,Simulation application continuation,UN,W0033,00023,73903,1302,SEEUD ZGSZZG IBA   ZG110910 IT N                   IBA N22373323E113475711     000230  326WGEBAOAN                         ,SEEUD ZGSZZG IBA   ZG2S    UN                                             W003300023                                       
S,EEU,D,,ZGSZ,ZG,,IMH,ZG,11070,IT N,,,IMH,N22374279,E113490417,,00023,0,,273,WGE,BAOAN,S,Simulation application continuation,UN,W0033,00023,73905,1506,SEEUD ZGSZZG IMH   ZG111070 IT N                   IMH N22374279E113490417     000230  273WGEBAOAN                         ,SEEUD ZGSZZG IMH   ZG2S    UN                                             W003300023                                       
S,EEU,D,,ZGSZ,ZG,,IQJ,ZG,11130,IT N,,,IQJ,N22390358,E113481992,,00023,0,,387,WGE,BAOAN,S,Simulation application continuation,UN,W0033,00023,73907,1604,SEEUD ZGSZZG IQJ   ZG111130 IT N                   IQJ N22390358E113481992     000230  387WGEBAOAN                         ,SEEUD ZGSZZG IQJ   ZG2S    UN                                             W003300023                                       
