record_type,area_code,sec,icao,icao_code,sub,localizer_identifier,ils_category,localizer_frequency,runway_identifier,localizer_latitude,localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,localizer_position,localizer_position_reference,glide_slope_position,localizer_width,glide_slope_angle,station_declination,glide_slope_height_lthr,glide_slope_elevation,supporting_facility_id,supporting_facility_icao,supporting_facility_section,supporting_facility_subsection,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,USA,P,06FA,K7,I,ISYK,1,11130,RW10,N26542937,W080190034,0950,N26543231,W080200705,0296,,1020,0000,300,W0050,54,00028,,,,,SUSAP 06FAK7IISYK1   111130RW10 N26542937W0801900340950N26543231W0802007050296 10200000300W00505400028                     ,S,Simulation application continuation,SUSAP 06FAK7IISYK1   2S    U  U                    09000N                              140                                 ,4,"runway_identifier,localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KADS,K4,I,ITBQ,1,11010,RW34,N32584932,W096502981,3370,N32574817,W096500741,0979,,0950,0541,300,E0030,54,00645,,,,,SUSAP KADSK4IITBQ1   111010RW34 N32584932W0965029813370N32574817W0965007410979 09500541300E00305400645                     ,S,Simulation application continuation,SUSAP KADSK4IITBQ1   2S    U  U                    34000N                              140                                 ,2,"glide_slope_position,primary_1_123"
S,USA,P,KAGC,K6,I,IAGC,1,10910,RW28,N40211816,W079561259,2810,N40211810,W079551640,1191,-,0961,0000,300,W0090,51,01238,,,,,SUSAP KAGCK6IIAGC1   110910RW28 N40211816W0795612592810N40211810W0795516401191-09610000300W00905101238                     ,S,Simulation application continuation,SUSAP KAGCK6IIAGC1   2S    U  N                    27200N                              140                                 ,3,"localizer_position,localizer_width,primary_1_123"
S,USA,P,KAIZ,K3,I,IAIZ,0,11150,RW22,N38051217,W092333018,2170,,,1003,,,0535,,E0000,,,,,,,SUSAP KAIZK3IIAIZ0   111150RW22 N38051217W0923330182170                   1003     0535   E0000                            ,S,Simulation application continuation,SUSAP KAIZK3IIAIZ0   2S    U  U                    21700N                                                                  ,1,cont#2_1_123
S,USA,P,KATL,K7,I,IOMO,3,11155,RW10,N33371302,W084245396,0950,N33370894,W084263877,1013,,1149,0400,300,W0050,55,00987,,,,,SUSAP KATLK7IIOMO3   111155RW10 N33371302W0842453960950N33370894W0842638771013 11490400300W00505500987                     ,S,Simulation application continuation,SUSAP KATLK7IIOMO3   2S    U  U                    09000N                              140                                 ,2,"glide_slope_elevation,primary_1_123"
S,USA,P,KBKV,K7,I,IOSV,1,11075,RW09,N28283354,W082264444,0940,N28282984,W082280331,1010,,0971,0538,300,W0040,56,00072,,,,,SUSAP KBKVK7IIOSV1   111075RW09 N28283354W0822644440940N28282984W0822803311010 09710538300W00405600072                     ,S,Simulation application continuation,SUSAP KBKVK7IIOSV1   2S    U  U                    09000N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KBMG,K5,I,IBMG,1,10830,RW35,N39094838,W086370884,3540,N39083482,W086370011,1928,,0964,0000,300,W0020,50,00832,,,,,SUSAP KBMGK5IIBMG1   110830RW35 N39094838W0863708843540N39083482W0863700111928 09640000300W00205000832                     ,S,Simulation application continuation,SUSAP KBMGK5IIBMG1   2S    U  U                    35100N                              140                                 ,3,"localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KBNA,K7,I,IUQU,3,11175,RW02R,N36081054,W086392958,0210,N36065602,W086395474,1013,,1208,0450,300,W0030,55,00577,,,,,SUSAP KBNAK7IIUQU3   111175RW02RN36081054W0863929580210N36065602W0863954741013 12080450300W00305500577                     ,S,Simulation application continuation,SUSAP KBNAK7IIUQU3   2S    U  U                    01800N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KCAD,K5,I,IMAY,1,10855,RW07,N44164615,W085243544,0700,N44162216,W085253803,1004,,0859,0600,300,W0040,45,01304,,,,,SUSAP KCADK5IIMAY1   110855RW07 N44164615W0852435440700N44162216W0852538031004 08590600300W00404501304                     ,S,Simulation application continuation,SUSAP KCADK5IIMAY1   2S    U  U                    06600Y                              140                                 ,2,"glide_slope_position,primary_1_123"
S,USA,P,KCAE,K7,I,ICAE,3,11030,RW11,N33561426,W081062279,1120,N33563236,W081080571,1251,,1000,0000,300,W0070,59,00226,,,,,SUSAP KCAEK7IICAE3   111030RW11 N33561426W0810622791120N33563236W0810805711251 10000000300W00705900226                     ,S,Simulation application continuation,SUSAP KCAEK7IICAE3   2S    U  N                    10500N                              140                                 ,2,"localizer_width,primary_1_123"
S,USA,P,KCAE,K7,I,IGJC,1,10895,RW05,N33564112,W081061701,0520,N33555389,W081071730,0303,,1337,0000,300,W0070,60,00210,,,,,SUSAP KCAEK7IIGJC1   110895RW05 N33564112W0810617010520N33555389W0810717300303 13370000300W00706000210                     ,S,Simulation application continuation,SUSAP KCAEK7IIGJC1   2S    U  U                    04500N                              140                                 ,3,"localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KCAE,K7,I,IVYK,1,10830,RW29,N33564334,W081083614,2920,N33562373,W081064744,1761,,0999,0000,300,W0070,58,00212,,,,,SUSAP KCAEK7IIVYK1   110830RW29 N33564334W0810836142920N33562373W0810647441761 09990000300W00705800212                     ,S,Simulation application continuation,SUSAP KCAEK7IIVYK1   2S    U  N                    28500N                              140                                 ,5,"glide_slope_longitude,localizer_position,glide_slope_position,localizer_width,primary_1_123"
S,USA,P,KCTJ,K7,I,ICTJ,1,11170,RW35,N33382693,W085091952,3480,N33373511,W085090550,0703,,0846,0600,300,W0040,47,01114,,,,,SUSAP KCTJK7IICTJ1   111170RW35 N33382693W0850919523480N33373511W0850905500703 08460600300W00404701114                     ,S,Simulation application continuation,SUSAP KCTJK7IICTJ1   2S    U  U                    34400N                              140                                 ,4,"localizer_latitude,localizer_position,glide_slope_position,primary_1_123"
S,USA,P,KCVS,K2,I,IBNN,1,10830,RW31,N34231815,W103201213,3080,N34221727,W103190505,1089,,0971,0431,300,E0070,51,04267,,,,,SUSAP KCVSK2IIBNN1   110830RW31 N34231815W1032012133080N34221727W1031905051089 09710431300E00705104267                     ,S,Simulation application continuation,SUSAP KCVSK2IIBNN1   2S    U  U                    31500N                              140                                 ,4,"localizer_longitude,glide_slope_latitude,glide_slope_longitude,primary_1_123"
S,USA,P,KCVS,K2,I,ICVS,1,10970,RW22,N34222526,W103200811,2180,N34233642,W103183380,1568,,0839,0500,300,E0070,44,04292,,,,,SUSAP KCVSK2IICVS1   110970RW22 N34222526W1032008112180N34233642W1031833801568 08390500300E00704404292                     ,S,Simulation application continuation,SUSAP KCVSK2IICVS1   2S    U  N                    22500N                              140                                 ,5,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,primary_1_123"
S,USA,P,KCVS,K2,I,IGLO,1,10850,RW04,N34235837,W103181574,0380,N34223970,W103194226,1747,,1045,0000,250,E0070,46,04277,,,,,SUSAP KCVSK2IIGLO1   110850RW04 N34235837W1031815740380N34223970W1031942261747 10450000250E00704604277                     ,S,Simulation application continuation,SUSAP KCVSK2IIGLO1   2S    U  N                    04500N                              140                                 ,4,"localizer_longitude,glide_slope_latitude,glide_slope_longitude,primary_1_123"
S,USA,P,KCVS,K2,I,IOVI,1,11035,RW13,N34220237,W103184076,1280,N34230092,W103195894,1549,,0853,0500,300,E0070,45,04290,,,,,SUSAP KCVSK2IIOVI1   111035RW13 N34220237W1031840761280N34230092W1031958941549 08530500300E00704504290                     ,S,Simulation application continuation,SUSAP KCVSK2IIOVI1   2S    U  U                    13500N                              140                                 ,3,"localizer_longitude,glide_slope_latitude,primary_1_123"
S,USA,P,KDRT,K4,I,IDRT,1,11190,RW13,N29215548,W100550762,1320,N29223889,W100555379,1015,,1031,0572,300,E0080,48,00995,,,,,SUSAP KDRTK4IIDRT1   111190RW13 N29215548W1005507621320N29223889W1005553791015 10310572300E00804800995                     ,S,Simulation application continuation,SUSAP KDRTK4IIDRT1   2S    U  N                    14000N                              140                                 ,4,"localizer_latitude,localizer_longitude,localizer_position,primary_1_123"
S,USA,P,KDVK,K5,I,IPQQ,0,10890,RW31,N37345056,W084463651,3050,,,0596,,,0000,,W0030,,,,,,,SUSAP KDVKK5IIPQQ0   110890RW31 N37345056W0844636513050                   0596     0000   W0030                            ,S,Simulation application continuation,SUSAP KDVKK5IIPQQ0   2S    U  U                    30200N                                                                  ,5,"localizer_longitude,localizer_position,localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KDWH,K4,I,IHEW,0,11050,RW17R,N30030869,W095330633,1680,,,0653,,,0600,,E0050,,,,,,,SUSAP KDWHK4IIHEW0   111050RW17RN30030869W0953306331680                   0653     0600   E0050                            ,S,Simulation application continuation,SUSAP KDWHK4IIHEW0   2S    U  U                    17300N                                                                  ,1,cont#2_1_123
S,USA,P,KEKM,K5,I,IOUP,1,11150,RW27,N41431523,W086012101,2740,N41431858,W085595543,0850,,0860,0545,300,W0040,46,00773,,,,,SUSAP KEKMK5IIOUP1   111150RW27 N41431523W0860121012740N41431858W0855955430850 08600545300W00404600773                     ,S,Simulation application continuation,SUSAP KEKMK5IIOUP1   2S    U  N                    27000N                              140                                 ,3,"glide_slope_position,glide_slope_height_lthr,primary_1_123"
S,USA,P,KEUG,K1,I,IEUG,3,11010,RW16R,N44063390,W123130752,1640,N44075817,W123131427,1481,,0952,0422,300,E0150,50,00357,,,,,SUSAP KEUGK1IIEUG3   111010RW16RN44063390W1231307521640N44075817W1231314271481 09520422300E01505000357                     ,S,Simulation application continuation,SUSAP KEUGK1IIEUG3   2S    U  U                    17900N                              140                                 ,3,"glide_slope_elevation,primary_1_123,cont#2_1_123"
S,USA,P,KEVW,K1,I,IEVW,1,10890,RW23,N41161092,W111030124,2340,N41164406,W111013254,1052,,0805,0480,300,E0130,47,07131,,,,,SUSAP KEVWK1IIEVW1   110890RW23 N41161092W1110301242340N41164406W1110132541052 08050480300E01304707131                     ,S,Simulation application continuation,SUSAP KEVWK1IIEVW1   2S    U  U                    24700N                              140                                 ,7,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_elevation,primary_1_123"
S,USA,P,KEWR,K6,I,IEWR,2,11075,RW04L,N40421820,W074093810,0390,N40410217,W074102276,1011,,1045,0423,310,W0130,57,00007,,,,,SUSAP KEWRK6IIEWR2   111075RW04LN40421820W0740938100390N40410217W0741022761011 10450423310W01305700007                     ,S,Simulation application continuation,SUSAP KEWRK6IIEWR2   2S    U  U                    02600N                              140                                 ,6,"localizer_latitude,localizer_longitude,localizer_position,glide_slope_position,primary_1_123,cont#2_1_123"
S,USA,P,KEWR,K6,I,IEZA,3,10870,RW04R,N40421593,W074092584,0390,N40405759,W074100989,0864,,1061,0415,295,W0130,55,00006,,,,,SUSAP KEWRK6IIEZA3   110870RW04RN40421593W0740925840390N40405759W0741009890864 10610415295W01305500006                     ,S,Simulation application continuation,SUSAP KEWRK6IIEZA3   2S    U  U                    02600N                              140                                 ,6,"localizer_latitude,glide_slope_latitude,glide_slope_longitude,localizer_position,primary_1_123,cont#2_1_123"
S,USA,P,KEWR,K6,I,IGPR,1,10915,RW11,N40420929,W074100501,1070,N40421083,W074103503,0000,-,1184,0500,300,W0130,57,00009,,,,,SUSAP KEWRK6IIGPR1   110915RW11 N40420929W0741005011070N40421083W0741035030000-11840500300W01305700009                     ,S,Simulation application continuation,SUSAP KEWRK6IIGPR1   2S    U  U                    09400N                              140                                 ,6,"localizer_longitude,glide_slope_latitude,localizer_position,glide_slope_elevation,primary_1_123,cont#2_1_123"
S,USA,P,KEWR,K6,I,IJNN,1,11075,RW22R,N40402238,W074105173,2190,N40414757,W074095389,1011,,0870,0379,310,W0130,48,00008,,,,,SUSAP KEWRK6IIJNN1   111075RW22RN40402238W0741051732190N40414757W0740953891011 08700379310W01304800008                     ,S,Simulation application continuation,SUSAP KEWRK6IIJNN1   2S    U  U                    20600N                              140                                 ,6,"localizer_latitude,glide_slope_latitude,glide_slope_longitude,localizer_position,primary_1_123,cont#2_1_123"
S,USA,P,KEWR,K6,I,ILSQ,3,10870,RW22L,N40402897,W074103385,2190,N40414370,W074094173,1162,,0815,0427,300,W0130,43,00007,,,,,SUSAP KEWRK6IILSQ3   110870RW22LN40402897W0741033852190N40414370W0740941731162 08150427300W01304300007                     ,S,Simulation application continuation,SUSAP KEWRK6IILSQ3   2S    U  U                    20600N                              140                                 ,7,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,primary_1_123,cont#2_1_123"
S,USA,P,KFCS,K2,I,IFCS,1,11175,RW31,N38410475,W104455037,3170,N38403276,W104450684,0900,+,0695,0600,300,E0080,41,05807,,,,,SUSAP KFCSK2IIFCS1   111175RW31 N38410475W1044550373170N38403276W1044506840900+06950600300E00804105807                     ,S,Simulation application continuation,SUSAP KFCSK2IIFCS1   2S    U  U                    32500N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KFFM,K3,I,IFFM,1,11150,RW31,N46172686,W096095249,3080,N46164716,W096085982,0803,,0989,0600,300,E0050,52,01167,,,,,SUSAP KFFMK3IIFFM1   111150RW31 N46172686W0960952493080N46164716W0960859820803 09890600300E00505201167                     ,S,Simulation application continuation,SUSAP KFFMK3IIFFM1   2S    U  U                    31300N                              140                                 ,5,"glide_slope_latitude,glide_slope_longitude,localizer_position,primary_1_123,cont#2_1_123"
S,USA,P,KFNL,K2,I,IFNL,1,10950,RW33,N40275400,W105010721,3310,N40263345,W105003456,1053,,1025,0420,300,E0090,51,05011,,,,,SUSAP KFNLK2IIFNL1   110950RW33 N40275400W1050107213310N40263345W1050034561053 10250420300E00905105011                     ,S,Simulation application continuation,SUSAP KFNLK2IIFNL1   2S    U  U                    34000N                              140                                 ,7,"localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_position,glide_slope_elevation,primary_1_123"
S,USA,P,KFOK,K6,I,IFOK,1,11170,RW24,N40500149,W072383127,2360,N40510257,W072370917,1231,,1413,0000,300,W0130,60,00043,,,,,SUSAP KFOKK6IIFOK1   111170RW24 N40500149W0723831272360N40510257W0723709171231 14130000300W01306000043                     ,S,Simulation application continuation,SUSAP KFOKK6IIFOK1   2S    U  U                    22300N                              140                                 ,2,"localizer_width,primary_1_123"
S,USA,P,KGGG,K4,I,IGGG,1,10950,RW13,N32221770,W094413965,1310,N32232515,W094425378,1023,,0915,0392,300,E0030,45,00351,,,,,SUSAP KGGGK4IIGGG1   110950RW13 N32221770W0944139651310N32232515W0944253781023 09150392300E00304500351                     ,S,Simulation application continuation,SUSAP KGGGK4IIGGG1   2S    U  U                    13400N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KGKY,K4,I,IGKY,1,11155,RW34,N32402917,W097054925,3420,N32392886,W097053891,1013,,0950,0000,300,E0060,60,00595,,,,,SUSAP KGKYK4IIGKY1   111155RW34 N32402917W0970549253420N32392886W0970538911013 09500000300E00606000595                     ,S,Simulation application continuation,SUSAP KGKYK4IIGKY1   2S    U  U                    34800N                              140                                 ,7,"localizer_latitude,localizer_longitude,glide_slope_latitude,localizer_position,glide_slope_elevation,primary_1_123,cont#2_1_123"
S,USA,P,KGRB,K5,I,ISGZ,1,10990,RW36,N44294377,W088080117,0020,N44282220,W088080516,0611,,1048,0431,300,W0020,50,00675,,,,,SUSAP KGRBK5IISGZ1   110990RW36 N44294377W0880801170020N44282220W0880805160611 10480431300W00205000675                     ,S,Simulation application continuation,SUSAP KGRBK5IISGZ1   2S    U  U                    36000N                              140                                 ,3,"glide_slope_position,glide_slope_height_lthr,primary_1_123"
S,USA,P,KGSH,K5,I,IGSH,1,10830,RW27,N41313067,W085483344,2730,N41313537,W085471308,1028,,0918,0000,300,W0040,49,00825,,,,,SUSAP KGSHK5IIGSH1   110830RW27 N41313067W0854833442730N41313537W0854713081028 09180000300W00404900825                     ,S,Simulation application continuation,SUSAP KGSHK5IIGSH1   2S    U  N                    27000N                              140                                 ,4,"glide_slope_position,localizer_width,glide_slope_height_lthr,primary_1_123"
S,USA,P,KHAO,K5,I,IRQF,1,10975,RW30,N39220329,W084320674,2960,N39214112,W084305899,1250,,0981,0594,300,W0060,46,00612,,,,,SUSAP KHAOK5IIRQF1   110975RW30 N39220329W0843206742960N39214112W0843058991250 09810594300W00604600612                     ,S,Simulation application continuation,SUSAP KHAOK5IIRQF1   2S    U  U                    29000N                              140                                 ,4,"runway_identifier,localizer_bearing,station_declination,primary_1_123"
S,USA,P,KHOB,K2,I,IHOB,1,10850,RW04,N32414266,W103122266,0380,N32404664,W103132066,1106,,0981,0500,300,E0070,48,03647,,,,,SUSAP KHOBK2IIHOB1   110850RW04 N32414266W1031222660380N32404664W1031320661106 09810500300E00704803647                     ,S,Simulation application continuation,SUSAP KHOBK2IIHOB1   2S    U  U                    04500N                              140                                 ,2,"glide_slope_position,primary_1_123"
S,USA,P,KHRL,K4,I,IHRL,2,11150,RW18R,N26124227,W097393213,1780,N26141494,W097392658,1011,,1049,0000,300,E0030,55,00032,,,,,SUSAP KHRLK4IIHRL2   111150RW18RN26124227W0973932131780N26141494W0973926581011 10490000300E00305500032                     ,S,Simulation application continuation,SUSAP KHRLK4IIHRL2   2S    U  U                    18100N                              140                                 ,3,"glide_slope_latitude,localizer_position,primary_1_123"
S,USA,P,KHRL,K4,I,IRVZ,2,11150,RW36L,N26143534,W097393073,3580,N26130253,W097392570,1005,,1039,0000,300,E0030,55,00039,,,,,SUSAP KHRLK4IIRVZ2   111150RW36LN26143534W0973930733580N26130253W0973925701005 10390000300E00305500039                     ,S,Simulation application continuation,SUSAP KHRLK4IIRVZ2   2S    U  U                    00100N                              140                                 ,3,"glide_slope_latitude,glide_slope_elevation,primary_1_123"
S,USA,P,KHUM,K4,I,IHUM,1,10850,RW18,N29331853,W090393738,1790,N29341997,W090393364,0700,,0999,0556,300,E0010,52,00005,,,,,SUSAP KHUMK4IIHUM1   110850RW18 N29331853W0903937381790N29341997W0903933640700 09990556300E00105200005                     ,S,Simulation application continuation,SUSAP KHUMK4IIHUM1   2S    U  U                    18000N                              140                                 ,2,"glide_slope_position,primary_1_123"
S,USA,P,KHXD,K7,I,IHXD,0,11130,RW21,N32130049,W080420658,2130,,,0615,,,0600,,W0070,,,,,,,SUSAP KHXDK7IIHXD0   111130RW21 N32130049W0804206582130                   0615     0600   W0070                            ,S,Simulation application continuation,SUSAP KHXDK7IIHXD0   2S    U  N                    20600N                                                                  ,4,"localizer_latitude,localizer_longitude,localizer_position,primary_1_123"
S,USA,P,KILN,K5,I,IHWM,1,11070,RW04L,N39264218,W083470252,0440,N39251886,W083482999,1065,,0899,0000,300,W0070,50,01053,,,,,SUSAP KILNK5IIHWM1   111070RW04LN39264218W0834702520440N39251886W0834829991065 08990000300W00705001053                     ,S,Simulation application continuation,SUSAP KILNK5IIHWM1   2S    U  U                    03700N                              140                                 ,4,"localizer_latitude,localizer_position,localizer_width,primary_1_123"
S,USA,P,KIMT,K5,I,IIMT,1,11150,RW01,N45495711,W088063925,0100,N45484776,W088064690,1600,,1066,0000,298,W0020,53,01126,,,,,SUSAP KIMTK5IIIMT1   111150RW01 N45495711W0880639250100N45484776W0880646901600 10660000298W00205301126                     ,S,Simulation application continuation,SUSAP KIMTK5IIIMT1   2S    U  Y                    00800N                              140                                 ,3,"glide_slope_longitude,localizer_width,primary_1_123"
S,USA,P,KISP,K6,I,IRXN,1,10830,RW24,N40471448,W073065089,2390,N40480218,W073055272,0660,,1089,0000,300,W0140,52,00091,,,,,SUSAP KISPK6IIRXN1   110830RW24 N40471448W0730650892390N40480218W0730552720660 10890000300W01405200091                     ,S,Simulation application continuation,SUSAP KISPK6IIRXN1   2S    U  Y                    22500N                              140                                 ,3,"localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KIWA,K2,I,IIWA,1,11015,RW30C,N33191306,W111400860,3030,N33180186,W111383723,1367,,0999,0000,300,E0130,49,01377,,,,,SUSAP KIWAK2IIIWA1   111015RW30CN33191306W1114008603030N33180186W1113837231367 09990000300E01304901377                     ,S,Simulation application continuation,SUSAP KIWAK2IIIWA1   2S    U  U                    31600N                              140                                 ,2,"localizer_width,primary_1_123"
S,USA,P,KLBT,K7,I,IJBD,1,10895,RW05,N34365732,W079031140,0530,N34362177,W079034814,0504,,1133,0000,300,W0080,60,00122,,,,,SUSAP KLBTK7IIJBD1   110895RW05 N34365732W0790311400530N34362177W0790348140504 11330000300W00806000122                     ,S,Simulation application continuation,SUSAP KLBTK7IIJBD1   2S    U  U                    04500N                              140                                 ,3,"localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KLFI,K6,I,IABM,1,10990,RW26,N37043482,W076224937,2580,N37051698,W076205625,1258,,1160,0356,280,W0100,58,00007,,,,,SUSAP KLFIK6IIABM1   110990RW26 N37043482W0762249372580N37051698W0762056251258 11600356280W01005800007                     ,S,Simulation application continuation,SUSAP KLFIK6IIABM1   2S    U  N                    24800N                              140                                 ,6,"localizer_longitude,glide_slope_longitude,localizer_position,localizer_width,glide_slope_height_lthr,primary_1_123"
S,USA,P,KLFI,K6,I,ILFI,1,10990,RW08,N37052213,W076202603,0780,N37044784,W076222451,1302,,1106,0350,280,W0100,54,00006,,,,,SUSAP KLFIK6IILFI1   110990RW08 N37052213W0762026030780N37044784W0762224511302 11060350280W01005400006                     ,S,Simulation application continuation,SUSAP KLFIK6IILFI1   2S    U  N                    06800N                              140                                 ,9,"localizer_latitude,localizer_longitude,glide_slope_longitude,localizer_position,glide_slope_position,localizer_width,glide_slope_height_lthr,glide_slope_elevation,primary_1_123"
S,USA,P,KLFT,K4,I,ILFT,1,10950,RW22L,N30114029,W091594201,2160,N30123911,W091585364,0639,,1005,0483,300,E0030,44,00029,,,,,SUSAP KLFTK4IILFT1   110950RW22LN30114029W0915942012160N30123911W0915853640639 10050483300E00304400029                     ,S,Simulation application continuation,SUSAP KLFTK4IILFT1   2S    U  U                    21900N                              140                                 ,5,"localizer_longitude,glide_slope_latitude,glide_slope_elevation,primary_1_123,cont#2_1_123"
S,USA,P,KLFT,K4,I,ITYN,1,11090,RW04R,N30125772,W091583045,0360,N30115067,W091592643,1392,,1035,0427,300,E0030,49,00034,,,,,SUSAP KLFTK4IITYN1   111090RW04RN30125772W0915830450360N30115067W0915926431392 10350427300E00304900034                     ,S,Simulation application continuation,SUSAP KLFTK4IITYN1   2S    U  U                    03900N                              140                                 ,2,"localizer_latitude,primary_1_123"
S,USA,P,KLOZ,K5,I,ILOZ,1,11090,RW06,N37053296,W084040606,0570,N37050044,W084045296,0459,,1090,0600,300,W0050,48,01202,,,,,SUSAP KLOZK5IILOZ1   111090RW06 N37053296W0840406060570N37050044W0840452960459 10900600300W00504801202                     ,S,Simulation application continuation,SUSAP KLOZK5IILOZ1   2S    U  U                    05200N                              140                                 ,4,"localizer_longitude,localizer_position,glide_slope_position,primary_1_123"
S,USA,P,KLRD,K4,I,ILRD,1,11190,RW18R,N27315174,W099274930,1780,N27331250,W099274070,0520,,1080,0433,300,E0050,57,00497,,,,,SUSAP KLRDK4IILRD1   111190RW18RN27315174W0992749301780N27331250W0992740700520 10800433300E00505700497                     ,S,Simulation application continuation,SUSAP KLRDK4IILRD1   2S    U  Y                    18300N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KLWC,K3,I,IJZM,1,10890,RW33,N39011694,W095131858,3290,N39002738,W095124119,1105,,0999,0000,300,E0040,55,00828,,,,,SUSAP KLWCK3IIJZM1   110890RW33 N39011694W0951318583290N39002738W0951241191105 09990000300E00405500828                     ,S,Simulation application continuation,SUSAP KLWCK3IIJZM1   2S    U  U                    33300N                              140                                 ,4,"glide_slope_position,localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KLZU,K7,I,ITXP,1,10995,RW25,N33582352,W083582723,2490,N33585164,W083572310,1014,,0913,0573,300,W0050,48,01029,,,,,SUSAP KLZUK7IITXP1   110995RW25 N33582352W0835827232490N33585164W0835723101014 09130573300W00504801029                     ,S,Simulation application continuation,SUSAP KLZUK7IITXP1   2S    U  N                    24400N                              140                                 ,2,"glide_slope_position,primary_1_123"
S,USA,P,KMDW,K5,I,IMDW,1,10990,RW13L,N41464358,W087443510,1380,N41471793,W087453045,0248,,0871,0600,300,W0040,46,00607,,,,,SUSAP KMDWK5IIMDW1   110990RW13LN41464358W0874435101380N41471793W0874530450248 08710600300W00404600607                     ,S,Simulation application continuation,SUSAP KMDWK5IIMDW1   2S    U  N                    13400N                              140                                 ,3,"runway_identifier,glide_slope_position,primary_1_123"
S,USA,P,KMDW,K5,I,IMXT,1,10990,RW31R,N41473144,W087454234,3180,N41465349,W087445610,0261,,0900,0600,300,W0040,48,00611,,,,,SUSAP KMDWK5IIMXT1   110990RW31RN41473144W0874542343180N41465349W0874456100261 09000600300W00404800611                     ,S,Simulation application continuation,SUSAP KMDWK5IIMXT1   2S    U  N                    31400N                              140                                 ,2,"runway_identifier,primary_1_123"
S,USA,P,KMKG,K5,I,ICJH,1,10950,RW24,N43093601,W086151523,2400,N43101476,W086140534,1073,,1087,0529,300,W0040,56,00625,,,,,SUSAP KMKGK5IICJH1   110950RW24 N43093601W0861515232400N43101476W0861405341073 10870529300W00405600625                     ,S,Simulation application continuation,SUSAP KMKGK5IICJH1   2S    U  U                    23600N                              140                                 ,5,"glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_elevation,primary_1_123"
S,USA,P,KMKG,K5,I,IMKG,1,10990,RW32,N43103736,W086142431,3210,N43095576,W086132452,1009,,1010,0564,300,W0040,50,00623,,,,,SUSAP KMKGK5IIMKG1   110990RW32 N43103736W0861424313210N43095576W0861324521009 10100564300W00405000623                     ,S,Simulation application continuation,SUSAP KMKGK5IIMKG1   2S    U  U                    31700N                              140                                 ,5,"localizer_latitude,localizer_longitude,glide_slope_latitude,localizer_position,primary_1_123"
S,USA,P,KMTC,K5,I,IRFB,1,11010,RW01,N42374660,W082501090,0070,N42361565,W082500738,1229,,1033,0000,300,W0060,52,00577,,,,,SUSAP KMTCK5IIRFB1   111010RW01 N42374660W0825010900070N42361565W0825007381229 10330000300W00605200577                     ,S,Simulation application continuation,SUSAP KMTCK5IIRFB1   2S    U  N                    00100N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KMUO,K1,I,IBRN,1,11170,RW30,N43033796,W115534377,3020,N43015417,W115513208,1973,,1135,0300,250,E0130,50,02994,,,,,SUSAP KMUOK1IIBRN1   111170RW30 N43033796W1155343773020N43015417W1155132081973 11350300250E01305002994                     ,S,Simulation application continuation,SUSAP KMUOK1IIBRN1   2S    U  N                    31500N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KMUO,K1,I,IMUO,1,11030,RW12,N43013589,W115505774,1220,N43031261,W115531897,1976,,1144,0300,250,E0130,50,02983,,,,,SUSAP KMUOK1IIMUO1   111030RW12 N43013589W1155057741220N43031261W1155318971976 11440300250E01305002983                     ,S,Simulation application continuation,SUSAP KMUOK1IIMUO1   2S    U  N                    13500N                              140                                 ,4,"localizer_longitude,localizer_position,glide_slope_position,primary_1_123"
S,USA,P,KMXF,K7,I,IMXF,1,10930,RW15,N32220834,W086212494,1500,N32231627,W086222086,1538,,1190,0420,300,W0020,51,00160,,,,,SUSAP KMXFK7IIMXF1   110930RW15 N32220834W0862124941500N32231627W0862220861538 11900420300W00205100160                     ,S,Simulation application continuation,SUSAP KMXFK7IIMXF1   2S    U  N                    14800N                              140                                 ,6,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,primary_1_123"
