record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,AFR,P,G,HLLQ,RW28,11811,2810,N32471404,E021581770,,02157,0000,50,131,ILB,,SAFRP HLLQHLGRW28    1118112810 N32471404E021581770               02157000050131 ILB  0000                                 ,S,Simulation application continuation,SAFRP HLLQHLGRW28    2S                            28300Y        L02157                                                    ,2,"rwy_width_ft,primary_1_123"
S,AFR,P,G,HLTQ,RW02,09843,0170,N31505770,E023533757,,00466,0000,50,148,,,SAFRP HLTQHLGRW02    1098430170 N31505770E023533757               00466000050148      0984                                 ,S,Simulation application continuation,SAFRP HLTQHLGRW02    2S                            02000Y        L00466                                                    ,3,"lat_raw,lon_raw,primary_1_123"
S,AFR,P,G,HLTQ,RW20,09843,1970,N31522128,E023541376,,00522,0820,50,148,,,SAFRP HLTQHLGRW20    1098431970 N31522128E023541376               00522082050148      0984                                 ,S,Simulation application continuation,SAFRP HLTQHLGRW20    2S                            20000Y        L00522                                                    ,4,"lat_raw,lon_raw,dthr_ft,primary_1_123"
S,AFR,P,G,HLZN,RW02,08530,0180,N31453740,E012143880,,02057,0000,50,148,,,SAFRP HLZNHLGRW02    1085300180 N31453740E012143880               02057000050148      0000                                 ,S,Simulation application continuation,SAFRP HLZNHLGRW02    2S                            02000N        L02057                                                    ,4,"rwy_length_ft,lat_raw,lon_raw,primary_1_123"
S,AFR,P,G,HLZN,RW20,08530,1980,N31465570,E012151130,,02020,0000,50,148,,,SAFRP HLZNHLGRW20    1085301980 N31465570E012151130               02020000050148      0000                                 ,S,Simulation application continuation,SAFRP HLZNHLGRW20    2S                            20000N        L02020                                                    ,4,"rwy_length_ft,lat_raw,lon_raw,primary_1_123"
S,AFR,P,G,HTAR,RW09,06102,0930,S03215865,E036370436,+0800,04540,0000,50,098,,,SAFRP HTARHTGRW09    1061020930 S03215865E036370436+0800          04540000050098      0000                                 ,S,Simulation application continuation,SAFRP HTARHTGRW09    2S                            09300Y        L04540                                                    ,2,"lon_raw,primary_1_123"
S,AFR,P,G,HTMP,RW09,06562,0920,S06211815,E031042998,,03509,0000,50,098,,,SAFRP HTMPHTGRW09    1065620920 S06211815E031042998               03509000050098      0000                                 ,S,Simulation application continuation,SAFRP HTMPHTGRW09    2S                            09200Y        L03509                                                    ,5,"lon_raw,rwy_grad_pct100,lthr_elev_ft,primary_1_123,cont#2_1_123"
S,AFR,P,G,HTMP,RW27,06562,2720,S06212030,E031053513,,03553,0000,50,098,,,SAFRP HTMPHTGRW27    1065622720 S06212030E031053513               03553000050098      0000                                 ,S,Simulation application continuation,SAFRP HTMPHTGRW27    2S                            27200Y        L03553                                                    ,5,"lat_raw,lon_raw,lthr_elev_ft,primary_1_123,cont#2_1_123"
S,CAN,P,G,CEA3,RW28,04000,2830,N51423222,W114055619,+0310,03347,0000,30,075,,,SCANP CEA3CYGRW28    1040002830 N51423222W114055619+0310    +1002803347000030075      0000                                 ,S,Simulation application continuation,SCANP CEA3CYGRW28    2S                            29800N        T03351                                                    ,1,primary_1_123
S,CAN,P,G,CJV7,RW17,03509,1740,N52424834,W088323741,,00828,0000,50,100,,,SCANP CJV7CYGRW17    1035091740 N52424834W088323741         +0210100828000050100      0000                                 ,S,Simulation application continuation,SCANP CJV7CYGRW17    2S                            16800N        T00832                                                    ,1,primary_1_123
S,CAN,P,G,CJV7,RW35,03509,3540,N52421450,W088322549,,00832,0000,50,100,,,SCANP CJV7CYGRW35    1035093540 N52421450W088322549         +0211300832000050100      0000                                 ,S,Simulation application continuation,SCANP CJV7CYGRW35    2S                            34800N        T00833                                                    ,1,primary_1_123
S,CAN,P,G,CKL3,RW16,03511,1630,N52535414,W089173143,,00814,0000,50,100,,,SCANP CKL3CYGRW16    1035111630 N52535414W089173143         +0206700814000050100      0000                                 ,S,Simulation application continuation,SCANP CKL3CYGRW16    2S                            15800N        T00816                                                    ,1,primary_1_123
S,CAN,P,G,CMB2,RW12,05854,123T,N65014364,W096050907,,00474,0193,50,131,,,SCANP CMB2CYGRW12    105854123T N65014364W096050907         +0104000474019350131      0000                                 ,S,Simulation application continuation,SCANP CMB2CYGRW12    2S                            12100Y        T00475                                                    ,4,"rwy_length_ft,rwy_mag_brg_tenths,dthr_ft,primary_1_123"
S,CAN,P,G,CMB2,RW30,05854,303T,N65011638,W096032227,,00468,0302,50,131,,,SCANP CMB2CYGRW30    105854303T N65011638W096032227         +0102100468030250131      0000                                 ,S,Simulation application continuation,SCANP CMB2CYGRW30    2S                            30100Y        T00474                                                    ,4,"rwy_length_ft,rwy_mag_brg_tenths,dthr_ft,primary_1_123"
S,CAN,P,G,CNY3,RW31,05000,3080,N44264276,W080090291,,00730,0000,50,100,,,SCANP CNY3CYGRW31    1050003080 N44264276W080090291         +0186000730000050100      0000                                 ,S,Simulation application continuation,SCANP CNY3CYGRW31    2S                            29800N        T00730                                                    ,1,primary_1_123
S,CAN,P,G,CPR7,RW13,04000,1300,N43521329,W081181836,,01051,0000,40,075,,,SCANP CPR7CYGRW13    1040001300 N43521329W081181836               01051000040075      0000                                 ,S,Simulation application continuation,SCANP CPR7CYGRW13    2S                            12100N        T01061                                                    ,2,"tch_raw,primary_1_123"
S,CAN,P,G,CPR7,RW31,04000,3100,N43515326,W081173129,,01056,0000,40,075,,,SCANP CPR7CYGRW31    1040003100 N43515326W081173129               01056000040075      0000                                 ,S,Simulation application continuation,SCANP CPR7CYGRW31    2S                            30100N        T01066                                                    ,2,"tch_raw,primary_1_123"
S,CAN,P,G,CPV8,RW13,03511,1320,N52593898,W092503262,,00988,0000,50,100,,,SCANP CPV8CYGRW13    1035111320 N52593898W092503262         +0263500988000050100      0000                                 ,S,Simulation application continuation,SCANP CPV8CYGRW13    2S                            13100N        T00990                                                    ,1,primary_1_123
S,CAN,P,G,CPV8,RW31,03511,3120,N52591662,W092494882,,00983,0000,50,100,,,SCANP CPV8CYGRW31    1035113120 N52591662W092494882         +0261900983000050100      0000                                 ,S,Simulation application continuation,SCANP CPV8CYGRW31    2S                            31100N        T00986                                                    ,1,primary_1_123
S,CAN,P,G,CYAT,RW06,03495,0610,N52552806,W082261668,,00030,0000,51,100,,,SCANP CYATCYGRW06    1034950610 N52552806W082261668         -0035900030000051100      0000                                 ,S,Simulation application continuation,SCANP CYATCYGRW06    2S                            04900N        T00030                                                    ,2,"tch_raw,primary_1_123"
S,CAN,P,G,CYAT,RW24,03495,2410,N52555061,W082253355,,00028,0000,52,100,,,SCANP CYATCYGRW24    1034952410 N52555061W082253355         -0036500028000052100      0000                                 ,S,Simulation application continuation,SCANP CYATCYGRW24    2S                            22900N        T00029                                                    ,2,"tch_raw,primary_1_123"
S,CAN,P,G,CYBR,RW08,06505,0850,N49542737,W099575931,,01343,0000,54,150,IBR,,SCANP CYBRCYGRW08    1065050850 N49542737W099575931         +0385701343000054150 IBR  0000                                 ,S,Simulation application continuation,SCANP CYBRCYGRW08    2S                            09100N        T01343                                                    ,4,"rwy_length_ft,lat_raw,lon_raw,primary_1_123"
S,CAN,P,G,CYBR,RW14,02901,1450,N49544888,W099564138,,01337,0000,40,060,,,SCANP CYBRCYGRW14    1029011450 N49544888W099564138               01337000040060      0000                                 ,S,Simulation application continuation,SCANP CYBRCYGRW14    2S                            15100N        L01337                                                    ,7,"rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,lthr_elev_ft,primary_1_123,cont#2_1_123"
S,CAN,P,G,CYBR,RW26,06505,2650,N49542699,W099561994,,01332,0000,50,150,,,SCANP CYBRCYGRW26    1065052650 N49542699W099561994         +0382501332000050150      0000                                 ,S,Simulation application continuation,SCANP CYBRCYGRW26    2S                            27100N        T01338                                                    ,4,"rwy_length_ft,lat_raw,lon_raw,primary_1_123"
S,CAN,P,G,CYBR,RW32,02901,3250,N49542400,W099561948,,01331,0000,40,060,,,SCANP CYBRCYGRW32    1029013250 N49542400W099561948               01331000040060      0000                                 ,S,Simulation application continuation,SCANP CYBRCYGRW32    2S                            33100N        L01331                                                    ,7,"rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,lthr_elev_ft,primary_1_123,cont#2_1_123"
S,CAN,P,G,CYCE,RW10,05013,1010,N43170053,W081305687,+0520,00798,0000,40,100,,,SCANP CYCECYGRW10    1050131010 N43170053W081305687+0520          00798000040100      0000                                 ,S,Simulation application continuation,SCANP CYCECYGRW10    2S                            09200N        T00809                                                    ,2,"tch_raw,primary_1_123"
S,CAN,P,G,CYCE,RW28,05013,2810,N43165893,W081294913,,00824,0000,40,100,,,SCANP CYCECYGRW28    1050132810 N43165893W081294913               00824000040100      0000                                 ,S,Simulation application continuation,SCANP CYCECYGRW28    2S                            27200N        T00824                                                    ,2,"tch_raw,primary_1_123"
S,CAN,P,G,CYCG,RW15,05299,1540,N49181210,W117380464,,01616,0000,50,150,,,SCANP CYCGCYGRW15    1052991540 N49181210W117380464               01616000050150      0000                                 ,S,Simulation application continuation,SCANP CYCGCYGRW15    2S                            16900N        T01618                                                    ,4,"lat_raw,lon_raw,primary_1_123,cont#2_1_123"
S,CAN,P,G,CYCG,RW33,05299,3340,N49172078,W117374938,,01623,0000,50,150,,,SCANP CYCGCYGRW33    1052993340 N49172078W117374938               01623000050150      0000                                 ,S,Simulation application continuation,SCANP CYCGCYGRW33    2S                            34900N        T01626                                                    ,2,"lat_raw,primary_1_123"
S,CAN,P,G,CYDF,RW25,08005,2440,N49130029,W057225611,-0350,00072,0000,55,150,IDF,,SCANP CYDFCYGRW25    1080052440 N49130029W057225611-0350    +0022000072000055150 IDF  0000                                 ,S,Simulation application continuation,SCANP CYDFCYGRW25    2S                            22600N        T00072                                                    ,2,"tch_raw,primary_1_123"
