record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,cont#3_appl_code,cont#3_appl_label,cont#3_1_123,cont#4_appl_code,cont#4_appl_label,cont#4_1_123,cont#5_appl_code,cont#5_appl_label,cont#5_1_123,cont#6_appl_code,cont#6_appl_label,cont#6_1_123,changed_field_count,changed_fields
S,SAM,P,,SKCC,SK,V,APP,0119600,,V,1,,N,A,,N07553860,W072304172,W0100,01089,N,,,,,SKCC,SK,P,A,,00,,,,,CUCUTA,SSAMP SKCCSKVAPP0119600 V1   NA N07553860W072304172W010001089N                 SKCCSKPA 00        CUCUTA                   ,,,SSAMP SKCCSKVAPP0119600 V2 S                                                                                               ,,,SSAMP SKCCSKVAPP0119600 V3 T  011100020017110002000711000200                                                               ,,,,,,,,,,3,"magnetic_variation,primary_1_123,cont#3_1_123"
S,SAM,P,,SKCC,SK,V,APP,0119900,,V,1,,N,A,,N07553860,W072304172,W0100,01089,N,,,,,SKCC,SK,P,A,,00,,,,,CUCUTA,SSAMP SKCCSKVAPP0119900 V1   NA N07553860W072304172W010001089N                 SKCCSKPA 00        CUCUTA                   ,,,SSAMP SKCCSKVAPP0119900 V2 N                                                                                               ,,,SSAMP SKCCSKVAPP0119900 V3 T  011100020017110002000711000200                                                               ,,,,,,,,,,3,"magnetic_variation,primary_1_123,cont#3_1_123"
S,SAM,P,,SKCC,SK,V,APP,0120600,,V,1,S,N,A,,N07553860,W072304172,W0100,01089,N,,,,,SKCC,SK,P,A,,00,,,,,CUCUTA,SSAMP SKCCSKVAPP0120600 V1 S NA N07553860W072304172W010001089N                 SKCCSKPA 00        CUCUTA                   ,,,SSAMP SKCCSKVAPP0120600 V2 S                                                                                               ,,,SSAMP SKCCSKVAPP0120600 V3 T  011100020017110002000711000200                                                               ,,,,,,,,,,3,"magnetic_variation,primary_1_123,cont#3_1_123"
S,SAM,P,,SKCC,SK,V,APP,0120900,,V,1,S,N,A,,N07553860,W072304172,W0100,01089,N,,,,,SKCC,SK,P,A,,00,,,,,CUCUTA,SSAMP SKCCSKVAPP0120900 V1 S NA N07553860W072304172W010001089N                 SKCCSKPA 00        CUCUTA                   ,,,SSAMP SKCCSKVAPP0120900 V2 N                                                                                               ,,,SSAMP SKCCSKVAPP0120900 V3 T  011100020017110002000711000200                                                               ,,,,,,,,,,3,"magnetic_variation,primary_1_123,cont#3_1_123"
S,SAM,P,,SKCC,SK,V,AWO,0127775,T,V,1,,N,A,,N07553860,W072304172,W0100,01089,N,,,,,,,,,,00,,,,,,SSAMP SKCCSKVAWO0127775TV1   NA N07553860W072304172W010001089N                          00                                 ,,,SSAMP SKCCSKVAWO0127775TV2 T  011000050017100005000710000500                                                               ,,,,,,,,,,,,,2,"magnetic_variation,primary_1_123"
S,SAM,P,,SKCC,SK,V,TWR,0118100,,V,1,,N,A,,N07553860,W072304172,W0100,01089,N,,,,,,,,,,00,,,,,CAMILO DAZA,SSAMP SKCCSKVTWR0118100 V1   NA N07553860W072304172W010001089N                          00        CAMILO DAZA              ,,,SSAMP SKCCSKVTWR0118100 V2 T  011000050017100005000710000500                                                               ,,,,,,,,,,,,,2,"magnetic_variation,primary_1_123"
S,SAM,P,,SKCC,SK,V,TWR,0118350,,V,1,S,N,A,,N07553860,W072304172,W0100,01089,N,,,,,,,,,,00,,,,,CAMILO DAZA,SSAMP SKCCSKVTWR0118350 V1 S NA N07553860W072304172W010001089N                          00        CAMILO DAZA              ,,,SSAMP SKCCSKVTWR0118350 V2 T  011000050017100005000710000500                                                               ,,,,,,,,,,,,,2,"magnetic_variation,primary_1_123"
S,SAM,P,,SKCO,SK,V,TWR,0118100,,V,1,,N,A,,N01485188,W078445731,W0050,00020,N,,,,,,,,,,00,,,,,LA FLORIDA,SSAMP SKCOSKVTWR0118100 V1   NA N01485188W078445731W005000020N                          00        LA FLORIDA               ,,,SSAMP SKCOSKVTWR0118100 V2 T  1711002300                                                                                   ,,,,,,,,,,,,,1,cont#2_1_123
S,SAM,P,,SKCO,SK,V,TWR,0118375,,V,1,S,N,A,,N01485188,W078445731,W0050,00020,N,,,,,,,,,,00,,,,,LA FLORIDA,SSAMP SKCOSKVTWR0118375 V1 S NA N01485188W078445731W005000020N                          00        LA FLORIDA               ,,,SSAMP SKCOSKVTWR0118375 V2 T  1711002300                                                                                   ,,,,,,,,,,,,,1,cont#2_1_123
S,SAM,P,,SKCZ,SK,V,APP,0119750,,V,1,,R,A,,N09195735,W075170680,W0080,00565,N,,,,,SKCZ,SK,P,A,,00,,,,,BARRANQUILLA,SSAMP SKCZSKVAPP0119750 V1   RA N09195735W075170680W008000565N                 SKCZSKPA 00        BARRANQUILLA             ,,,SSAMP SKCZSKVAPP0119750 V2 S                                                                                               ,,,SSAMP SKCZSKVAPP0119750 V3 T  1711002300                                                                                   ,,,,,,,,,,3,"h24_indicator,primary_1_123,cont#3_1_123"
S,SAM,P,,SKEJ,SK,V,AWO,0127725,T,V,1,,N,A,,N07012569,W073482591,W0080,00414,N,,,,,,,,,,00,,,,,,SSAMP SKEJSKVAWO0127725TV1   NA N07012569W073482591W008000414N                          00                                 ,,,SSAMP SKEJSKVAWO0127725TV2 T  1711002300                                                                                   ,,,,,,,,,,,,,2,"magnetic_variation,primary_1_123"
S,SAM,P,,SKEJ,SK,V,TWR,0118450,,V,1,,N,A,,N07012569,W073482591,W0080,00414,N,,,,,,,,,,00,,,,,YARIGUIES,SSAMP SKEJSKVTWR0118450 V1   NA N07012569W073482591W008000414N                          00        YARIGUIES                ,,,SSAMP SKEJSKVTWR0118450 V2 T  1711002300                                                                                   ,,,,,,,,,,,,,2,"magnetic_variation,primary_1_123"
S,SAM,P,,SKEJ,SK,V,TWR,0118700,,V,1,S,N,A,,N07012569,W073482591,W0080,00414,N,,,,,,,,,,00,,,,,YARIGUIES,SSAMP SKEJSKVTWR0118700 V1 S NA N07012569W073482591W008000414N                          00        YARIGUIES                ,,,SSAMP SKEJSKVTWR0118700 V2 T  1711002300                                                                                   ,,,,,,,,,,,,,2,"magnetic_variation,primary_1_123"
S,SAM,P,,SKGB,SK,V,GND,0121600,,V,1,,N,A,,N03273069,W076295011,W0065,03148,N,,,,,,,,,,00,,,,,MARCO FIDEL,SSAMP SKGBSKVGND0121600 V1   NA N03273069W076295011W006503148N                          00        MARCO FIDEL              ,,,SSAMP SKGBSKVGND0121600 V2 T  1711002359                                                                                   ,,,,,,,,,,,,,4,"cont_no_column_26,h24_indicator,primary_1_123,cont#2_1_123"
