record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,cont#3_appl_code,cont#3_appl_label,cont#3_1_123,cont#4_appl_code,cont#4_appl_label,cont#4_1_123,cont#5_appl_code,cont#5_appl_label,cont#5_1_123,cont#6_appl_code,cont#6_appl_label,cont#6_1_123
S,EUR,P,,LGTL,LG,V,TWR,0036230,,U,1,M,N,F,,N35113100,E025193700,E0040,01155,N,,,,,,,,,,00,,,,,KASTELI,SEURP LGTLLGVTWR0036230 U1  MNF N35113100E025193700E004001155N                          00        KASTELI                  ,,,SEURP LGTLLGVTWR0036230 U2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,EUR,P,,LIME,LI,V,GND,0134105,,C,1,,N,A,,N45400800,E009420100,E0030,00782,N,,,,,,,,,,00,,,,,ORIO,SEURP LIMELIVGND0134105 C1   NA N45400800E009420100E003000782N                          00        ORIO                     ,,,SEURP LIMELIVGND0134105 C2 N  H24 BY ATC                                                                                   ,,,,,,,,,,,,
S,EUR,P,,LIME,LI,V,TWR,0134105,,C,1,,N,A,,N45400800,E009420100,E0030,00782,N,,,,,,,,,,00,,,,,ORIO,SEURP LIMELIVTWR0134105 C1   NA N45400800E009420100E003000782N                          00        ORIO                     ,,,SEURP LIMELIVTWR0134105 C2 N  H24 BY ATC                                                                                   ,,,,,,,,,,,,
S,EUR,P,,LIPK,LI,V,OPS,0131535,,C,1,,N,A,,N44114400,E012041100,E0030,00098,N,,,,,,,,,,00,,,,,FORLI CHARLIE,SEURP LIPKLIVOPS0131535 C1   NA N44114400E012041100E003000098N                          00        FORLI CHARLIE            ,,,SEURP LIPKLIVOPS0131535 C2 APRON 100/200/300/400                                                                           ,,,SEURP LIPKLIVOPS0131535 C3 T  1705002300                                                                                   ,,,,,,,,,
S,EUR,P,,LIRG,LI,V,TWR,0142350,,V,1,,N,A,,N41594600,E012440500,E0040,00287,N,,,,,,,,,,00,,,,,GUIDONIA,SEURP LIRGLIVTWR0142350 V1   NA N41594600E012440500E004000287N                          00        GUIDONIA                 ,,,"SEURP LIRGLIVTWR0142350 V2 N  MON-FRI 0700-1800Z/MAX SS+30, EXC HOL AND 10 DEC                                             ",,,,,,,,,,,,
S,EUR,P,,LPPR,LP,V,CTL,0120430,,C,1,,R,A,,N41140800,W008404100,W0020,00227,N,,,,,,,,,,00,,,,,PORTO,SEURP LPPRLPVCTL0120430 C1   RA N41140800W008404100W002000227N                          00        PORTO                    ,,,SEURP LPPRLPVCTL0120430 C2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,,,,,,,,,,
S,EUR,P,,LPPR,LP,V,GND,0121040,,C,1,,R,A,,N41140800,W008404100,W0020,00227,N,,,,,,,,,,00,,,,,PORTO,SEURP LPPRLPVGND0121040 C1   RA N41140800W008404100W002000227N                          00        PORTO                    ,,,SEURP LPPRLPVGND0121040 C2 N  BY ATIS                                                                                      ,,,,,,,,,,,,
S,EUR,P,,LQMP,LQ,V,INF,0123500,,V,1,,N,A,,N44342600,E016165600,E0040,01972,N,,,,,,,,,,00,,,,,MEDENO POLJE,SEURP LQMPLQVINF0123500 V1   NA N44342600E016165600E004001972N                          00        MEDENO POLJE             ,,,SEURP LQMPLQVINF0123500 V2 N  ON REQUEST                                                                                   ,,,,,,,,,,,,
S,EUR,P,,LSGB,LS,V,INF,0122155,,C,1,S,N,A,,N46152900,E006591100,E0030,01312,N,,,,,,,,,,00,,,,,BEX,SEURP LSGBLSVINF0122155 C1S  NA N46152900E006591100E003001312N                          00        BEX                      ,,,SEURP LSGBLSVINF0122155 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSGE,LS,V,INF,0120630,,C,1,S,N,A,,N46451900,E007043300,E0030,02293,N,,,,,,,,,,00,,,,,ECUVILLENS,SEURP LSGELSVINF0120630 C1S  NA N46451900E007043300E003002293N                          00        ECUVILLENS               ,,,SEURP LSGELSVINF0120630 C2 N  0700Z-SS(MAX 1900Z); AFTER 1900Z PPR                                                         ,,,,,,,,,,,,
S,EUR,P,,LSGK,LS,V,INF,0119430,,C,1,S L,N,A,,N46291200,E007145500,E0030,03307,N,,,,,,,,,,00,,,,,SAANEN,SEURP LSGKLSVINF0119430 C1S LNA N46291200E007145500E003003307N                          00        SAANEN                   ,,,SEURP LSGKLSVINF0119430 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSGL,LS,V,INF,0123205,,C,1,S,N,A,,N46324300,E006370000,E0030,02041,N,,,,,,,,,,00,,,,,LAUSANNE,SEURP LSGLLSVINF0123205 C1S  NA N46324300E006370000E003002041N                          00        LAUSANNE                 ,,,SEURP LSGLLSVINF0123205 C2 N  DAILY 0700Z-SS(MAX 1900Z)                                                                    ,,,,,,,,,,,,
S,EUR,P,,LSGN,LS,V,INF,0123605,,C,1,S,N,A,,N46572700,E006515200,E0030,01427,N,,,,,,,,,,00,,,,,NEUCHATEL,SEURP LSGNLSVINF0123605 C1S  NA N46572700E006515200E003001427N                          00        NEUCHATEL                ,,,"SEURP LSGNLSVINF0123605 C2 N  MON-SAT 0630Z-SS(-30 MIN), SUN & HOL 0800Z-SS(-30 MIN); PPR                                  ",,,,,,,,,,,,
S,EUR,P,,LSGP,LS,V,INF,0123655,,C,1,S L,N,A,,N46242300,E006152900,E0030,01352,N,,,,,,,,,,00,,,,,LA COTE,SEURP LSGPLSVINF0123655 C1S LNA N46242300E006152900E003001352N                          00        LA COTE                  ,,,SEURP LSGPLSVINF0123655 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSGR,LS,V,INF,0127705,,C,1,S,N,A,,N46364900,E007404000,E0030,02372,N,,,,,,,,,,00,,,,,REICHENBACH,SEURP LSGRLSVINF0127705 C1S  NA N46364900E007404000E003002372N                          00        REICHENBACH              ,,,SEURP LSGRLSVINF0127705 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSGT,LS,V,INF,0124680,,C,1,S L,N,A,,N46353900,E007054000,E0030,02257,N,,,,,,,,,,00,,,,,GRUYERES,SEURP LSGTLSVINF0124680 C1S LNA N46353900E007054000E003002257N                          00        GRUYERES                 ,,,SEURP LSGTLSVINF0124680 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSGY,LS,V,INF,0131130,,C,1,S P,N,A,,N46454300,E006364800,E0030,01421,N,,,,,,,,,,00,,,,,YVERDON-LES-BAINS,SEURP LSGYLSVINF0131130 C1S PNA N46454300E006364800E003001421N                          00        YVERDON-LES-BAINS        ,,,SEURP LSGYLSVINF0131130 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSPA,LS,V,INF,0120130,,C,1,S L,N,A,,N47342700,E009025100,E0040,01368,N,,,,,,,,,,00,,,,,AMLIKON,SEURP LSPALSVINF0120130 C1S LNA N47342700E009025100E004001368N                          00        AMLIKON                  ,,,SEURP LSPALSVINF0120130 C2 T  170700S030                                                                                   ,,,,,,,,,,,,
S,EUR,P,,LSPD,LS,V,INF,0118180,,C,1,,N,A,,N47261900,E007292900,E0030,01759,N,,,,,,,,,,00,,,,,DITTINGEN,SEURP LSPDLSVINF0118180 C1   NA N47261900E007292900E003001759N                          00        DITTINGEN                ,,,SEURP LSPDLSVINF0118180 C2 N  NO SPECIFIC WORKING HOURS & PPR                                                              ,,,,,,,,,,,,
S,EUR,P,,LSPF,LS,V,INF,0121055,,C,1,S L,N,A,,N47412500,E008313600,E0030,01520,N,,,,,,,,,,00,,,,,SCHAFFHAUSEN,SEURP LSPFLSVINF0121055 C1S LNA N47412500E008313600E003001520N                          00        SCHAFFHAUSEN             ,,,SEURP LSPFLSVINF0121055 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSPH,LS,V,INF,0134980,,C,1,,N,A,,N47305400,E008461900,E0040,01506,N,,,,,,,,,,00,,,,,WINTERTHUR,SEURP LSPHLSVINF0134980 C1   NA N47305400E008461900E004001506N                          00        WINTERTHUR               ,,,SEURP LSPHLSVINF0134980 C2 N  NO SPECIFIC WORKING HOURS & PPR                                                              ,,,,,,,,,,,,
S,EUR,P,,LSPL,LS,V,INF,0119405,,C,1,S L,N,A,,N47105900,E007443000,E0030,01575,N,,,,,,,,,,00,,,,,LANGENTHAL,SEURP LSPLLSVINF0119405 C1S LNA N47105900E007443000E003001575N                          00        LANGENTHAL               ,,,SEURP LSPLLSVINF0119405 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSPM,LS,V,INF,0118530,,C,1,S,N,A,,N46304500,E008413600,E0030,03241,N,,,,,,,,,,00,,,,,AMBRI,SEURP LSPMLSVINF0118530 C1S  NA N46304500E008413600E003003241N                          00        AMBRI                    ,,,SEURP LSPMLSVINF0118530 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSPN,LS,V,INF,0124530,,C,1,S L,N,A,,N47133600,E008044100,E0030,01594,N,,,,,,,,,,00,,,,,TRIENGEN,SEURP LSPNLSVINF0124530 C1S LNA N47133600E008044100E003001594N                          00        TRIENGEN                 ,,,SEURP LSPNLSVINF0124530 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSPO,LS,V,INF,0118780,,C,1,,N,A,,N47202900,E007530400,E0030,01366,N,,,,,,,,,,00,,,,,OLTEN,SEURP LSPOLSVINF0118780 C1   NA N47202900E007530400E003001366N                          00        OLTEN                    ,,,SEURP LSPOLSVINF0118780 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSPR,LS,V,INF,0119625,,V,1,S,N,A,,N46173900,E008593400,E0040,00850,N,,,,,,,,,,00,,,,,LODRINO,SEURP LSPRLSVINF0119625 V1S  NA N46173900E008593400E004000850N                          00        LODRINO                  ,,,"SEURP LSPRLSVINF0119625 V2 N  MON-FRI 0700-1100Z, 1215-1700Z, SAT 0800-1100Z, 1230-1600Z, SUN 1230-1                       ",,,SEURP LSPRLSVINF0119625 V3 N  600Z                                                                                         ,,,,,,,,,
S,EUR,P,,LSPU,LS,V,INF,0122080,,C,1,S,N,A,,N46284800,E008154800,E0030,04354,N,,,,,,,,,,00,,,,,MUNSTER,SEURP LSPULSVINF0122080 C1S  NA N46284800E008154800E003004354N                          00        MUNSTER                  ,,,SEURP LSPULSVINF0122080 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSPV,LS,V,INF,0123205,,C,1,S P,N,A,,N47121700,E008520300,E0030,01335,N,,,,,,,,,,00,,,,,WANGEN-LACHEN,SEURP LSPVLSVINF0123205 C1S PNA N47121700E008520300E003001335N                          00        WANGEN-LACHEN            ,,,SEURP LSPVLSVINF0123205 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSTA,LS,V,INF,0129880,,C,1,,N,A,,N46181600,E007491800,E0030,02093,N,,,,,,,,,,00,,,,,RARON,SEURP LSTALSVINF0129880 C1   NA N46181600E007491800E003002093N                          00        RARON                    ,,,SEURP LSTALSVINF0129880 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSTB,LS,V,INF,0122380,,C,1,,N,A,,N46584600,E007075700,E0030,01421,N,,,,,,,,,,00,,,,,BELLECHASSE,SEURP LSTBLSVINF0122380 C1   NA N46584600E007075700E003001421N                          00        BELLECHASSE              ,,,SEURP LSTBLSVINF0122380 C2 N  NO SPECIFIC WORKING HOURS                                                                    ,,,,,,,,,,,,
S,EUR,P,,LSTO,LS,V,INF,0126655,,C,1,S L,N,A,,N46550000,E006365500,E0030,02402,N,,,,,,,,,,00,,,,,MOTIERS,SEURP LSTOLSVINF0126655 C1S LNA N46550000E006365500E003002402N                          00        MOTIERS                  ,,,SEURP LSTOLSVINF0126655 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSTR,LS,V,INF,0133205,,C,1,L,N,A,,N46352500,E006240200,E0030,02178,N,,,,,,,,,,00,,,,,MONTRICHER AERODROME,SEURP LSTRLSVINF0133205 C1  LNA N46352500E006240200E003002178N                          00        MONTRICHER AERODROME     ,,,SEURP LSTRLSVINF0133205 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSTS,LS,V,INF,0120050,,V,1,S,N,A,,N46295500,E007244700,E0010,03304,N,,,,,,,,,,00,,,,,ST. STEPHAN,SEURP LSTSLSVINF0120050 V1S  NA N46295500E007244700E001003304N                          00        ST. STEPHAN              ,,,SEURP LSTSLSVINF0120050 V2 N  NO SPECIFIC WORKING HOURS                                                                    ,,,,,,,,,,,,
S,EUR,P,,LSTZ,LS,V,INF,0121230,,C,1,S,N,A,,N46330600,E007225200,E0030,03061,N,,,,,,,,,,00,,,,,ZWEISIMMEN,SEURP LSTZLSVINF0121230 C1S  NA N46330600E007225200E003003061N                          00        ZWEISIMMEN               ,,,SEURP LSTZLSVINF0121230 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZE,LS,V,INF,0123505,,C,1,S L,N,A,,N47005400,E009285500,E0040,01617,N,,,,,,,,,,00,,,,,BAD RAGAZ,SEURP LSZELSVINF0123505 C1S LNA N47005400E009285500E004001617N                          00        BAD RAGAZ                ,,,SEURP LSZELSVINF0123505 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZF,LS,V,INF,0123555,,C,1,S L,N,A,,N47263600,E008140200,E0030,01296,N,,,,,,,,,,00,,,,,BIRRFELD,SEURP LSZFLSVINF0123555 C1S LNA N47263600E008140200E003001296N                          00        BIRRFELD                 ,,,"SEURP LSZFLSVINF0123555 C2 N  MON-SAT 0700Z-SS, SUN & HOL 0900Z-SS                                                         ",,,,,,,,,,,,
S,EUR,P,,LSZI,LS,V,INF,0119555,,C,1,S,N,A,,N47303200,E007570000,E0030,01788,N,,,,,,,,,,00,,,,,FRICKTAL-SCHUPFART,SEURP LSZILSVINF0119555 C1S  NA N47303200E007570000E003001788N                          00        FRICKTAL-SCHUPFART       ,,,SEURP LSZILSVINF0119555 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZJ,LS,V,INF,0124605,,C,1,S L,N,A,,N47110000,E007052700,E0030,02247,N,,,,,,,,,,00,,,,,COURTELARY,SEURP LSZJLSVINF0124605 C1S LNA N47110000E007052700E003002247N                          00        COURTELARY               ,,,SEURP LSZJLSVINF0124605 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZK,LS,V,INF,0120355,,C,1,S,N,A,,N47223500,E008452700,E0040,01759,N,,,,,,,,,,00,,,,,SPECK-FEHRALTORF,SEURP LSZKLSVINF0120355 C1S  NA N47223500E008452700E004001759N                          00        SPECK-FEHRALTORF         ,,,SEURP LSZKLSVINF0120355 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZM,LS,V,INF,0134830,,C,1,S,N,A,,N47044500,E009035400,E0040,01467,N,,,,,,,,,,00,,,,,MOLLIS,SEURP LSZMLSVINF0134830 C1S  NA N47044500E009035400E004001467N                          00        MOLLIS                   ,,,SEURP LSZMLSVINF0134830 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZN,LS,V,INF,0130755,,C,1,S,N,A,,N47142000,E008305600,E0030,01928,N,,,,,,,,,,00,,,,,HAUSEN,SEURP LSZNLSVINF0130755 C1S  NA N47142000E008305600E003001928N                          00        HAUSEN                   ,,,SEURP LSZNLSVINF0130755 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZO,LS,V,INF,0122455,,C,1,S,N,A,,N47112400,E008121700,E0030,02146,N,,,,,,,,,,00,,,,,LUZERN-BEROMUNSTER,SEURP LSZOLSVINF0122455 C1S  NA N47112400E008121700E003002146N                          00        LUZERN-BEROMUNSTER       ,,,SEURP LSZOLSVINF0122455 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZP,LS,V,INF,0123155,,C,1,S L,N,A,,N47052100,E007172400,E0030,01437,N,,,,,,,,,,00,,,,,BIEL-KAPPELEN,SEURP LSZPLSVINF0123155 C1S LNA N47052100E007172400E003001437N                          00        BIEL-KAPPELEN            ,,,SEURP LSZPLSVINF0123155 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZQ,LS,V,INF,0122055,,C,1,S,N,A,,N47233300,E007014400,E0030,01866,N,,,,,,,,,,00,,,,,BRESSAUCOURT,SEURP LSZQLSVINF0122055 C1S  NA N47233300E007014400E003001866N                          00        BRESSAUCOURT             ,,,SEURP LSZQLSVINF0122055 C2 N  DAILY 0700-1900Z; 0600-0700Z & 1900Z-SS PPR                                                  ,,,,,,,,,,,,
S,EUR,P,,LSZT,LS,V,INF,0119305,,C,1,S,N,A,,N47312900,E009001300,E0030,01539,N,,,,,,,,,,00,,,,,LOMMIS,SEURP LSZTLSVINF0119305 C1S  NA N47312900E009001300E003001539N                          00        LOMMIS                   ,,,"SEURP LSZTLSVINF0119305 C2 N  MON-SAT 0630-1100Z & 1230-1800Z, SUN & HOL 1000-1100Z & 1230-1800Z; SE                       ",,,"SEURP LSZTLSVINF0119305 C3 N  RVICE NOT AVAILABLE ON GOOD FRI, EASTER SUN, WHIT SUN, 3RD SUN IN SEP,                       ",,,"SEURP LSZTLSVINF0119305 C4 N   CHRISTMAS, JAN 01                                                                           ",,,,,,
S,EUR,P,,LSZU,LS,V,INF,0122155,,C,1,S L,N,A,,N47155300,E008180900,E0030,02372,N,,,,,,,,,,00,,,,,BUTTWIL,SEURP LSZULSVINF0122155 C1S LNA N47155300E008180900E003002372N                          00        BUTTWIL                  ,,,SEURP LSZULSVINF0122155 C2 N  DAILY SR(MIN 0500Z)-SS(MAX 2100Z)                                                            ,,,,,,,,,,,,
S,EUR,P,,LSZV,LS,V,INF,0118355,,C,1,S P,N,A,,N47303200,E009154600,E0030,01660,N,,,,,,,,,,00,,,,,SITTERDORF,SEURP LSZVLSVINF0118355 C1S PNA N47303200E009154600E003001660N                          00        SITTERDORF               ,,,SEURP LSZVLSVINF0118355 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZW,LS,V,INF,0123255,,C,1,S L,N,A,,N46452300,E007360200,E0030,01837,N,,,,,,,,,,00,,,,,THUN,SEURP LSZWLSVINF0123255 C1S LNA N46452300E007360200E003001837N                          00        THUN                     ,,,SEURP LSZWLSVINF0123255 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EUR,P,,LSZX,LS,V,INF,0120605,,C,1,S,N,A,,N47101800,E009022200,E0030,01365,N,,,,,,,,,,00,,,,,SCHANIS,SEURP LSZXLSVINF0120605 C1S  NA N47101800E009022200E003001365N                          00        SCHANIS                  ,,,SEURP LSZXLSVINF0120605 C2 N  PPR                                                                                          ,,,,,,,,,,,,
S,LAM,P,,MMCE,MM,V,ATI,0127800,T,V,1,,N,A,,N18390707,W091475836,E0010,00010,N,,,,,,,,,,00,,,,,,SLAMP MMCEMMVATI0127800TV1   NA N18390707W091475836E001000010N                          00                                 ,,,SLAMP MMCEMMVATI0127800TV2 T  011300010017130001000713000100                                                               ,,,,,,,,,,,,
S,LAM,P,,MMOX,MM,V,ACC,0128250,,V,1,R,R,A,,N19260949,W099042421,E0040,07297,Y,,,,,,,,,,00,MMMX,MM,P,A,MEXICO CONTROL,SLAMP MMOXMMVACC0128250 V1  RRA N19260949W099042421E004007297Y                          00MMMXMMPAMEXICO CONTROL           ,,,SLAMP MMOXMMVACC0128250 V2 SECTOR 3                                                                                        ,,,,,,,,,,,,
S,LAM,P,,MMPB,MM,V,ACC,0128250,,V,1,R,R,A,,N19260949,W099042421,E0040,07297,Y,,,,,,,,,,00,MMMX,MM,P,A,MEXICO CONTROL,SLAMP MMPBMMVACC0128250 V1  RRA N19260949W099042421E004007297Y                          00MMMXMMPAMEXICO CONTROL           ,,,SLAMP MMPBMMVACC0128250 V2 SECTOR 3                                                                                        ,,,,,,,,,,,,
