record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,USA,D,,,,,BYT,K6,11705,DL,,,BYT,N41555002,W072415954,,00169,1,,,NAR,BRADLEY (WINDSOR LOCKS),SUSAD        BYT   K6111705 DL                     BYT N41555002W072415954     001691     NARBRADLEY (WINDSOR LOCKS)       ,S,Simulation application continuation,SUSAD        BYT   K62S    UN                                             W0133                                            
S,USA,D,,,,,BZA,K2,11680,VTH,N32460519,W114361061,,N32460519,W114361061,E0140,00130,2,,400,NAR,BARD (YUMA),SUSAD        BZA   K2111680VTH  N32460519W114361061    N32460519W114361061E0140001302  400NARBARD (YUMA)                   ,S,Simulation application continuation,SUSAD        BZA   K22S    UY                                             E010300130                                       
S,USA,D,,,,,BZM,K7,11375,VDH,N35520787,W081142590,,N35520787,W081142590,W0060,01880,1,,532,NAR,BARRETTS MOUNTAIN (HICKORY),SUSAD        BZM   K7111375VDH  N35520787W081142590    N35520787W081142590W0060018801  532NARBARRETTS MOUNTAIN (HICKORY)   ,S,Simulation application continuation,SUSAD        BZM   K72S    UY                                             W007801880                                       
S,USA,D,,,,,BZN,K1,11240,VDHW,N45470204,W111091964,,N45470204,W111091964,E0180,04436,2,,417,NAR,BOZEMAN,SUSAD        BZN   K1111240VDHW N45470204W111091964    N45470204W111091964E0180044362  417NARBOZEMAN                       ,S,Simulation application continuation,SUSAD        BZN   K12S    UY                                             E011304436                                       
S,USA,D,,,,,CAE,K7,11470,VTH,N33512610,W081031405,,N33512610,W081031405,W0020,00404,2,,461,NAR,COLUMBIA,SUSAD        CAE   K7111470VTH  N33512610W081031405    N33512610W081031405W0020004042  461NARCOLUMBIA                      ,S,Simulation application continuation,SUSAD        CAE   K72S    UY                                             W007700404                                       
S,USA,D,,,,,CAM,K6,11500,VDLW,N42593944,W073203847,,N42593944,W073203847,W0140,01490,1,,277,NAR,CAMBRIDGE,SUSAD        CAM   K6111500VDLW N42593944W073203847    N42593944W073203847W0140014901  277NARCAMBRIDGE                     ,S,Simulation application continuation,SUSAD        CAM   K62S    UN                                             W013201490                                       
S,USA,D,,,,,CBM,K7,11520,VTLA,N33382952,W088261886,,N33382952,W088261886,E0000,00250,1,,427,WGE,CALEDONIA (COLUMBUS),SUSAD        CBM   K7111520VTLA N33382952W088261886    N33382952W088261886E0000002501  427WGECALEDONIA (COLUMBUS)          ,S,Simulation application continuation,SUSAD        CBM   K72S    UN                                             W002800250                                       
S,USA,D,,,,,CBU,K1,10920,TH,,,CBU,N45351907,W122364050,E0150,00022,2,,419,NAR,COLUMBIA (PORTLAND),SUSAD        CBU   K1110920 TH                     CBU N45351907W122364050E0150000222  419NARCOLUMBIA (PORTLAND)           ,S,Simulation application continuation,SUSAD        CBU   K12S    UY                                             E0146                                            
S,USA,D,,,,,CCC,K6,11455,VDLW,N40554663,W072475589,,N40554663,W072475589,W0130,00085,1,,517,NAR,CALVERTON,SUSAD        CCC   K6111455VDLW N40554663W072475589    N40554663W072475589W0130000851  517NARCALVERTON                     ,S,Simulation application continuation,SUSAD        CCC   K62S    UN                                             W013100085                                       
S,USA,D,,,,,CCR,K2,11700,VDTW,N38024171,W122024275,,N38024171,W122024275,E0170,00005,0,,398,NAR,CONCORD,SUSAD        CCR   K2111700VDTW N38024171W122024275    N38024171W122024275E0170000050  398NARCONCORD                       ,S,Simulation application continuation,SUSAD        CCR   K22S    UY                                             E012900005                                       
S,USA,D,,,,,CCT,K5,10980,DL,,,CCT,N37225672,W087154933,,00452,1,,204,NAR,CENTRAL CITY,SUSAD        CCT   K5110980 DL                     CCT N37225672W087154933     004521  204NARCENTRAL CITY                  ,S,Simulation application continuation,SUSAD        CCT   K52S    UN                                             W0040                                            
S,USA,D,,,,,CCV,K6,11220,VTLW,N37205114,W075595155,,N37205114,W075595155,W0100,00010,1,,289,NAR,CAPE CHARLES,SUSAD        CCV   K6111220VTLW N37205114W075595155    N37205114W075595155W0100000101  289NARCAPE CHARLES                  ,S,Simulation application continuation,SUSAD        CCV   K62S    UN                                             W011000010                                       
S,USA,D,,,,,CDS,K4,11700,VTLW,N34220863,W100172050,,N34220863,W100172050,E0100,01920,1,,587,NAR,CHILDRESS,SUSAD        CDS   K4111700VTLW N34220863W100172050    N34220863W100172050E0100019201  587NARCHILDRESS                     ,S,Simulation application continuation,SUSAD        CDS   K42S    UN                                             E004701920                                       
S,USA,D,,,,,CEC,K2,10900,VTLW,N41464648,W124142705,,N41464863,W124142625,E0140,00055,1,,206,NAR,CRESCENT CITY,SUSAD        CEC   K2110900VTLW N41464648W124142705    N41464863W124142625E0140000551  206NARCRESCENT CITY                 ,S,Simulation application continuation,SUSAD        CEC   K22S    UN                                             E014000055                                       
S,USA,D,,,,,CEF,K6,11400,TLA,,,CEF,N42115116,W072313473,W0140,00240,1,,206,WGE,WESTOVER(SPRINGFIELD/CHICOPEE),SUSAD        CEF   K6111400 TLA                    CEF N42115116W072313473W0140002401  206WGEWESTOVER(SPRINGFIELD/CHICOPEE),S,Simulation application continuation,SUSAD        CEF   K62S    UN                                             W0134                                            
S,USA,D,,,,,CEW,K7,11590,VTHW,N30493423,W086404492,,N30493423,W086404492,E0030,00255,2,,486,NAR,CRESTVIEW,SUSAD        CEW   K7111590VTHW N30493423W086404492    N30493423W086404492E0030002552  486NARCRESTVIEW                     ,S,Simulation application continuation,SUSAD        CEW   K72S    UY                                             W003800255                                       
S,USA,D,,,,,CEZ,K2,11435,VDLW,N37232346,W108334231,,N37232346,W108334231,E0140,06232,1,,512,NAR,CORTEZ,SUSAD        CEZ   K2111435VDLW N37232346W108334231    N37232346W108334231E0140062321  512NARCORTEZ                        ,S,Simulation application continuation,SUSAD        CEZ   K22S    UN                                             E009006232                                       
S,USA,D,,,,,CFB,K6,11220,VDL,N42092697,W076081130,,N42092697,W076081130,W0100,01583,1,,289,NAR,BINGHAMTON,SUSAD        CFB   K6111220VDL  N42092697W076081130    N42092697W076081130W0100015831  289NARBINGHAMTON                    ,S,Simulation application continuation,SUSAD        CFB   K62S    UY                                             W011701583                                       
S,USA,D,,,,,CGG,K5,10980,V TW,N44405311,W084434295,,,,W0060,,0,,,NAR,GRAYLING,SUSAD        CGG   K5110980V TW N44405311W084434295                       W0060     0     NARGRAYLING                      ,S,Simulation application continuation,SUSAD        CGG   K52S    UN                                             W006701153                                       
S,USA,D,,,,,CGI,K3,11290,DL,,,CGI,N37133914,W089342068,,00340,1,,200,NAR,CAPE GIRARDEAU,SUSAD        CGI   K3111290 DL                     CGI N37133914W089342068     003401  200NARCAPE GIRARDEAU                ,S,Simulation application continuation,SUSAD        CGI   K32S    UN                                             W0023                                            
S,USA,D,,,,,CGT,K5,11420,VTLW,N41303602,W087341757,,N41303602,W087341757,E0020,00634,1,,253,NAR,CHICAGO HEIGHTS,SUSAD        CGT   K5111420VTLW N41303602W087341757    N41303602W087341757E0020006341  253NARCHICAGO HEIGHTS               ,S,Simulation application continuation,SUSAD        CGT   K52S    UN                                             W004100634                                       
S,USA,D,,,,,CHE,K2,11560,VDHW,N40311229,W107181764,,N40311229,W107181764,E0140,07271,2,,429,NAR,HAYDEN,SUSAD        CHE   K2111560VDHW N40311229W107181764    N40311229W107181764E0140072712  429NARHAYDEN                        ,S,Simulation application continuation,SUSAD        CHE   K22S    UN                                             E008807271                                       
S,USA,D,,,,,CHS,K7,11350,VTH,N32533955,W080021613,,N32533955,W080021613,W0050,00040,3,,383,NAR,CHARLESTON,SUSAD        CHS   K7111350VTH  N32533955W080021613    N32533955W080021613W0050000403  383NARCHARLESTON                    ,S,Simulation application continuation,SUSAD        CHS   K72S    UN                                             W008200040                                       
S,USA,D,,,,,CID,K3,11410,VDHW,N41531517,W091470870,,N41531516,W091470869,E0050,00876,2,,395,NAR,CEDAR RAPIDS,SUSAD        CID   K3111410VDHW N41531517W091470870    N41531516W091470869E0050008762  395NARCEDAR RAPIDS                  ,S,Simulation application continuation,SUSAD        CID   K32S    UN                                             W001000876                                       
S,USA,D,,,,,CIM,K2,11640,VTH,N36292903,W104521920,,N36292903,W104521920,E0130,06550,2,,519,NAR,CIMARRON,SUSAD        CIM   K2111640VTH  N36292903W104521920    N36292903W104521920E0130065502  519NARCIMARRON                      ,S,Simulation application continuation,SUSAD        CIM   K22S    UN                                             E007206550                                       
S,USA,D,,,,,CIP,K6,11290,DL,,,CIP,N41084666,W079272871,,01520,1,,217,NAR,CLARION,SUSAD        CIP   K6111290 DL                     CIP N41084666W079272871     015201  217NARCLARION                       ,S,Simulation application continuation,SUSAD        CIP   K62S    UN                                             W0097                                            
S,USA,D,,,,,CKB,K6,11260,VDLW,N39151158,W080160430,,N39151158,W080160430,W0040,01427,1,,212,NAR,CLARKSBURG,SUSAD        CKB   K6111260VDLW N39151158W080160430    N39151158W080160430W0040014271  212NARCLARKSBURG                    ,S,Simulation application continuation,SUSAD        CKB   K62S    UN                                             W008901427                                       
S,USA,D,,,,,CKV,K7,11060,VDTW,N36371915,W087244557,,N36371915,W087244557,W0010,00537,0,,327,NAR,CLARKSVILLE,SUSAD        CKV   K7111060VDTW N36371915W087244557    N36371915W087244557W0010005370  327NARCLARKSVILLE                   ,S,Simulation application continuation,SUSAD        CKV   K72S    UN                                             W003800537                                       
S,USA,D,,,,,CKW,K1,11500,VDHW,N41452055,W107345514,,N41452055,W107345514,E0150,07050,2,,489,NAR,CHEROKEE,SUSAD        CKW   K1111500VDHW N41452055W107345514    N41452055W107345514E0150070502  489NARCHEROKEE                      ,S,Simulation application continuation,SUSAD        CKW   K12S    UN                                             E009107050                                       
S,USA,D,,,,,CLL,K4,11330,VTLW,N30361801,W096251445,,N30361801,W096251445,E0080,00264,1,,488,NAR,COLLEGE STATION,SUSAD        CLL   K4111330VTLW N30361801W096251445    N30361801W096251445E0080002641  488NARCOLLEGE STATION               ,S,Simulation application continuation,SUSAD        CLL   K42S    UN                                             E002400264                                       
S,USA,D,,,,,CLT,K7,11500,VDLW,N35112504,W080570631,,N35112570,W080570718,W0050,00732,1,,318,NAR,CHARLOTTE,SUSAD        CLT   K7111500VDLW N35112504W080570631    N35112570W080570718W0050007321  318NARCHARLOTTE                     ,S,Simulation application continuation,SUSAD        CLT   K72S    UN                                             W007900732                                       
S,USA,D,,,,,CMA,K2,11580,VDLW,N34124508,W119053968,,N34124508,W119053968,E0150,00063,1,,259,NAR,CAMARILLO,SUSAD        CMA   K2111580VDLW N34124508W119053968    N34124508W119053968E0150000631  259NARCAMARILLO                     ,S,Simulation application continuation,SUSAD        CMA   K22S    UN                                             E011600063                                       
S,USA,D,,,,,CME,K2,11610,VTHW,N33201491,W104371648,,N33201491,W104371648,E0120,03776,2,,506,NAR,CHISUM (ROSWELL),SUSAD        CME   K2111610VTHW N33201491W104371648    N33201491W104371648E0120037762  506NARCHISUM (ROSWELL)              ,S,Simulation application continuation,SUSAD        CME   K22S    UN                                             E006803776                                       
S,USA,D,,,,,CMI,K5,11575,VTL,N40020431,W088163387,,N40020431,W088163387,E0030,00745,1,,,NAR,CHAMPAIGN,SUSAD        CMI   K5111575VTL  N40020431W088163387    N40020431W088163387E0030007451     NARCHAMPAIGN                     ,S,Simulation application continuation,SUSAD        CMI   K52S    UN                                             W003500745                                       
S,USA,D,,,,,CMK,K6,11660,VDLW,N41164832,W073345278,,N41164832,W073345278,W0120,00693,1,,228,NAR,CARMEL,SUSAD        CMK   K6111660VDLW N41164832W073345278    N41164832W073345278W0120006931  228NARCARMEL                        ,S,Simulation application continuation,SUSAD        CMK   K62S    UN                                             W012800693                                       
S,USA,D,,,,,CMX,K5,11280,VDLW,N47101294,W088290741,,N47101294,W088290741,W0020,01071,1,,395,NAR,HOUGHTON (HANCOCK),SUSAD        CMX   K5111280VDLW N47101294W088290741    N47101294W088290741W0020010711  395NARHOUGHTON (HANCOCK)            ,S,Simulation application continuation,SUSAD        CMX   K52S    UN                                             W004201071                                       
S,USA,D,,,,,CNG,K5,11310,VDLW,N37003099,W088501289,,N37003099,W088501289,E0030,00485,1,,398,NAR,CUNNINGHAM (PADUCAH),SUSAD        CNG   K5111310VDLW N37003099W088501289    N37003099W088501289E0030004851  398NARCUNNINGHAM (PADUCAH)          ,S,Simulation application continuation,SUSAD        CNG   K52S    UN                                             W002800485                                       
S,USA,D,,,,,CNM,K2,11630,VTLW,N32152381,W104133374,,N32152381,W104133374,E0120,03257,1,,446,NAR,CARLSBAD,SUSAD        CNM   K2111630VTLW N32152381W104133374    N32152381W104133374E0120032571  446NARCARLSBAD                      ,S,Simulation application continuation,SUSAD        CNM   K22S    UN                                             E006503257                                       
S,USA,D,,,,,CNT,K2,11495,DH,,,CNT,N38400600,W115355600,,04805,2,,,NAR,CURRANT,SUSAD        CNT   K2111495 DH                     CNT N38400600W115355600     048052     NARCURRANT                       ,S,Simulation application continuation,SUSAD        CNT   K22S    UU                                             E0116                                            
S,USA,D,,,,,CNU,K3,10920,DL,,,CNU,N37373417,W095353649,,01085,1,,232,NAR,CHANUTE,SUSAD        CNU   K3110920 DL                     CNU N37373417W095353649     010851  232NARCHANUTE                       ,S,Simulation application continuation,SUSAD        CNU   K32S    UN                                             E0019                                            
S,USA,D,,,,,CNX,K2,11550,VTH,N34220126,W105404082,,N34220126,W105404082,E0130,06412,2,,397,NAR,CORONA,SUSAD        CNX   K2111550VTH  N34220126W105404082    N34220126W105404082E0130064122  397NARCORONA                        ,S,Simulation application continuation,SUSAD        CNX   K22S    UN                                             E007406412                                       
S,USA,D,,,,,COD,K1,11180,VDLW,N44371363,W108575370,,N44371363,W108575370,E0140,04800,1,,310,NAR,CODY,SUSAD        COD   K1111180VDLW N44371363W108575370    N44371363W108575370E0140048001  310NARCODY                          ,S,Simulation application continuation,SUSAD        COD   K12S    UY                                             E010104800                                       
S,USA,D,,,,,COE,K1,10880,VDTW,N47462531,W116491412,,N47462531,W116491412,E0190,02293,0,,288,NAR,COEUR D'ALENE,SUSAD        COE   K1110880VDTW N47462531W116491412    N47462531W116491412E0190022930  288NARCOEUR D'ALENE                 ,S,Simulation application continuation,SUSAD        COE   K12S    UY                                             E013702293                                       
S,USA,D,,,,,COF,K7,11500,TL,,,COF,N28141566,W080364233,W0070,00005,1,,388,NAR,PATRICK (COCOA),SUSAD        COF   K7111500 TL                     COF N28141566W080364233W0070000051  388NARPATRICK (COCOA)               ,S,Simulation application continuation,SUSAD        COF   K72S    UY                                             W0073                                            
S,USA,D,,,,,COL,K6,11540,VDLW,N40184187,W074093502,,N40184187,W074093502,W0110,00129,1,,371,NAR,COLTS NECK,SUSAD        COL   K6111540VDLW N40184187W074093502    N40184187W074093502W0110001291  371NARCOLTS NECK                    ,S,Simulation application continuation,SUSAD        COL   K62S    UN                                             W012400129                                       
S,USA,D,,,,,CON,K6,11290,VDLW,N43131123,W071343163,,N43131123,W071343163,W0150,00715,1,,212,NAR,CONCORD,SUSAD        CON   K6111290VDLW N43131123W071343163    N43131123W071343163W0150007151  212NARCONCORD                       ,S,Simulation application continuation,SUSAD        CON   K62S    UN                                             W014000715                                       
S,USA,D,,,,,COT,K4,11580,VTLW,N28274326,W099070676,,N28274326,W099070676,E0090,00522,1,,372,NAR,COTULLA,SUSAD        COT   K4111580VTLW N28274326W099070676    N28274326W099070676E0090005221  372NARCOTULLA                       ,S,Simulation application continuation,SUSAD        COT   K42S    UY                                             E003900522                                       
S,USA,D,,,,,COU,K3,11020,VDLW,N38483896,W092130579,,N38483896,W092130579,E0000,00883,1,,209,NAR,COLUMBIA,SUSAD        COU   K3111020VDLW N38483896W092130579    N38483896W092130579E0000008831  209NARCOLUMBIA                      ,S,Simulation application continuation,SUSAD        COU   K32S    UN                                             W000500883                                       
S,USA,D,,,,,CPN,K1,11605,VDLW,N46015520,W112445110,,N46015520,W112445110,E0160,05780,1,,,NAR,COPPERTOWN (BUTTE),SUSAD        CPN   K1111605VDLW N46015520W112445110    N46015520W112445110E0160057801     NARCOPPERTOWN (BUTTE)            ,S,Simulation application continuation,SUSAD        CPN   K12S    UN                                             E012005780                                       
S,USA,D,,,,,CQY,K4,11480,VTLW,N32110860,W096130517,,N32110860,W096130517,E0060,00400,1,,,NAR,CEDAR CREEK,SUSAD        CQY   K4111480VTLW N32110860W096130517    N32110860W096130517E0060004001     NARCEDAR CREEK                   ,S,Simulation application continuation,SUSAD        CQY   K42S    UY                                             E002300400                                       
S,USA,D,,,,,CRE,K7,11440,VTLW,N33484983,W078432828,,N33484853,W078432989,W0030,00027,1,,408,NAR,GRAND STRAND(NORTH MYRTLE BEAC,SUSAD        CRE   K7111440VTLW N33484983W078432828    N33484853W078432989W0030000271  408NARGRAND STRAND(NORTH MYRTLE BEAC,S,Simulation application continuation,SUSAD        CRE   K72S    UN                                             W009100027                                       
S,USA,D,,,,,CRG,K7,11450,VTH,N30201997,W081303574,,N30201997,W081303574,W0030,00042,3,,522,NAR,CRAIG (JACKSONVILLE),SUSAD        CRG   K7111450VTH  N30201997W081303574    N30201997W081303574W0030000423  522NARCRAIG (JACKSONVILLE)          ,S,Simulation application continuation,SUSAD        CRG   K72S    UN                                             W007000042                                       
S,USA,D,,,,,CRI,K6,11230,VDTW,N40364489,W073534007,,N40364490,W073534000,W0110,00004,0,,241,NAR,CANARSIE,SUSAD        CRI   K6111230VDTW N40364489W073534007    N40364490W073534000W0110000040  241NARCANARSIE                      ,S,Simulation application continuation,SUSAD        CRI   K62S    UN                                             W012500004                                       
S,USA,D,,,,,CRL,K5,11570,VDH,N42025290,W083272726,,N42025290,W083272726,W0030,00628,2,,405,NAR,CARLETON,SUSAD        CRL   K5111570VDH  N42025290W083272726    N42025290W083272726W0030006282  405NARCARLETON                      ,S,Simulation application continuation,SUSAD        CRL   K52S    UY                                             W007200628                                       
S,USA,D,,,,,CRP,K4,11550,VTHW,N27541356,W097264157,,N27541356,W097264157,E0090,00060,3,,402,NAR,CORPUS CHRISTI,SUSAD        CRP   K4111550VTHW N27541356W097264157    N27541356W097264157E0090000603  402NARCORPUS CHRISTI                ,S,Simulation application continuation,SUSAD        CRP   K42S    UN                                             E003000060                                       
S,USA,D,,,,,CSG,K7,11710,TL,,,CSG,N32365491,W085010346,E0010,00630,1,,484,NAR,COLUMBUS,SUSAD        CSG   K7111710 TL                     CSG N32365491W085010346E0010006301  484NARCOLUMBUS                      ,S,Simulation application continuation,SUSAD        CSG   K72S    UN                                             W0050                                            
S,USA,D,,,,,CSI,K4,11750,VTH,N29552048,W099125215,,N29552048,W099125215,E0080,02079,2,,464,NAR,CENTER POINT (KERRVILLE),SUSAD        CSI   K4111750VTH  N29552048W099125215    N29552048W099125215E0080020792  464NARCENTER POINT (KERRVILLE)      ,S,Simulation application continuation,SUSAD        CSI   K42S    UY                                             E004002079                                       
S,USA,D,,,,,CSN,K6,11630,VTHW,N38382833,W077515580,,N38382833,W077515580,W0060,00442,2,,401,NAR,CASANOVA,SUSAD        CSN   K6111630VTHW N38382833W077515580    N38382833W077515580W0060004422  401NARCASANOVA                      ,S,Simulation application continuation,SUSAD        CSN   K62S    UN                                             W010200442                                       
S,USA,D,,,,,CSX,K3,11645,DL,,,CSX,N38450988,W090213945,,00556,1,,,NAR,CARDINAL,SUSAD        CSX   K3111645 DL                     CSX N38450988W090213945     005561     NARCARDINAL                      ,S,Simulation application continuation,SUSAD        CSX   K32S    UN                                             W0018                                            
S,USA,D,,,,,CTB,K1,11335,VDLW,N48335381,W112203572,,N48335381,W112203572,E0170,03791,1,,577,NAR,CUT BANK,SUSAD        CTB   K1111335VDLW N48335381W112203572    N48335381W112203572E0170037911  577NARCUT BANK                      ,S,Simulation application continuation,SUSAD        CTB   K12S    UN                                             E012203791                                       
S,USA,D,,,,,CTF,K7,11455,VDL,N34390179,W080162970,,N34390179,W080162970,W0030,00598,1,,517,NAR,CHESTERFIELD,SUSAD        CTF   K7111455VDL  N34390179W080162970    N34390179W080162970W0030005981  517NARCHESTERFIELD                  ,S,Simulation application continuation,SUSAD        CTF   K72S    UY                                             W008300598                                       
S,USA,D,,,,,CTR,K6,11510,VDLW,N42172875,W072565782,,N42172875,W072565782,W0130,01600,1,,252,NAR,CHESTER,SUSAD        CTR   K6111510VDLW N42172875W072565782    N42172875W072565782W0130016001  252NARCHESTER                       ,S,Simulation application continuation,SUSAD        CTR   K62S    UN                                             W013301600                                       
S,USA,D,,,,,CTW,K5,11180,DL,,,CTW,N40134515,W081283532,,01180,1,,264,NAR,NEWCOMERSTOWN,SUSAD        CTW   K5111180 DL                     CTW N40134515W081283532     011801  264NARNEWCOMERSTOWN                 ,S,Simulation application continuation,SUSAD        CTW   K52S    UN                                             W0083                                            
S,USA,D,,,,,CTY,K7,11200,TL,,,CTY,N29355640,W083025565,W0020,00034,1,,,NAR,CROSS CITY,SUSAD        CTY   K7111200 TL                     CTY N29355640W083025565W0020000341     NARCROSS CITY                    ,S,Simulation application continuation,SUSAD        CTY   K72S    UN                                             W0060                                            
S,USA,D,,,,,CUS,K2,11120,VDLW,N31490876,W107342818,,N31490876,W107342818,E0120,04010,1,,597,NAR,COLUMBUS,SUSAD        CUS   K2111120VDLW N31490876W107342818    N31490876W107342818E0120040101  597NARCOLUMBUS                      ,S,Simulation application continuation,SUSAD        CUS   K22S    UN                                             E007904010                                       
S,USA,D,,,,,CUZ,K3,10820,VDLW,N41290231,W099412057,,N41290231,W099412057,E0080,02842,1,,217,NAR,CUSTER CO. (BROKEN BOW),SUSAD        CUZ   K3110820VDLW N41290231W099412057    N41290231W099412057E0080028421  217NARCUSTER CO. (BROKEN BOW)       ,S,Simulation application continuation,SUSAD        CUZ   K32S    UN                                             E004602842                                       
S,USA,D,,,,,CVA,K3,11380,VTLW,N41423077,W090285993,,N41423077,W090285993,E0040,00767,1,,215,NAR,DAVENPORT,SUSAD        CVA   K3111380VTLW N41423077W090285993    N41423077W090285993E0040007671  215NARDAVENPORT                     ,S,Simulation application continuation,SUSAD        CVA   K32S    UN                                             W002000767                                       
S,USA,D,,,,,CVC,K7,11405,DH,,,CVC,N33375241,W083505406,,00782,2,,442,NAR,COVINGTON (ATLANTA),SUSAD        CVC   K7111405 DH                     CVC N33375241W083505406     007822  442NARCOVINGTON (ATLANTA)           ,S,Simulation application continuation,SUSAD        CVC   K72S    UN                                             W0059                                            
S,USA,D,,,,,CVE,K4,11620,VDHW,N32532512,W096541428,,N32532512,W096541428,E0060,00443,2,,423,NAR,COWBOY (DALLAS),SUSAD        CVE   K4111620VDHW N32532512W096541428    N32532512W096541428E0060004432  423NARCOWBOY (DALLAS)               ,S,Simulation application continuation,SUSAD        CVE   K42S    UN                                             E002700443                                       
S,USA,D,,,,,CVG,K5,11730,TH,,,CVG,N39005753,W084421205,W0040,00878,2,,395,NAR,CINCINNATI (COVINGTON),SUSAD        CVG   K5111730 TH                     CVG N39005753W084421205W0040008782  395NARCINCINNATI (COVINGTON)        ,S,Simulation application continuation,SUSAD        CVG   K52S    UN                                             W0059                                            
S,USA,D,,,,,CVI,K7,11460,VTLW,N36222249,W076521756,,N36222249,W076521756,W0090,00065,1,,251,NAR,COFIELD,SUSAD        CVI   K7111460VTLW N36222249W076521756    N36222249W076521756W0090000651  251NARCOFIELD                       ,S,Simulation application continuation,SUSAD        CVI   K72S    UN                                             W010400065                                       
S,USA,D,,,,,CVO,K1,11540,VDHW,N44295844,W123173718,,N44295844,W123173718,E0180,00242,2,,544,NAR,CORVALLIS,SUSAD        CVO   K1111540VDHW N44295844W123173718    N44295844W123173718E0180002422  544NARCORVALLIS                     ,S,Simulation application continuation,SUSAD        CVO   K12S    UN                                             E014500242                                       
S,USA,D,,,,,CVS,K2,11160,TL,,,CVS,N34225011,W103192073,E0070,04305,1,,218,WGE,CANNON (CLOVIS),SUSAD        CVS   K2111160 TL                     CVS N34225011W103192073E0070043051  218WGECANNON (CLOVIS)               ,S,Simulation application continuation,SUSAD        CVS   K22S    UY                                             E0063                                            
S,USA,D,,,,,CVV,K1,11720,VDLW,N48144090,W122432790,,N48144090,W122432790,E0190,00200,1,,514,NAR,PENN COVE (COUPEVILLE),SUSAD        CVV   K1111720VDLW N48144090W122432790    N48144090W122432790E0190002001  514NARPENN COVE (COUPEVILLE)        ,S,Simulation application continuation,SUSAD        CVV   K12S    UN                                             E015200200                                       
S,USA,D,,,,,CWK,K4,11280,VTHW,N30224278,W097314745,,N30224278,W097314745,E0060,00594,2,,480,NAR,CENTEX,SUSAD        CWK   K4111280VTHW N30224278W097314745    N30224278W097314745E0060005942  480NARCENTEX                        ,S,Simulation application continuation,SUSAD        CWK   K42S    UN                                             E003000594                                       
S,USA,D,,,,,CXR,K5,11270,VDHW,N41310094,W081094747,,N41310094,W081094747,W0050,01317,2,,400,NAR,CHARDON,SUSAD        CXR   K5111270VDHW N41310094W081094747    N41310094W081094747W0050013172  400NARCHARDON                       ,S,Simulation application continuation,SUSAD        CXR   K52S    UN                                             W008701317                                       
S,USA,D,,,,,CYN,K6,11340,VTHW,N39490242,W074255385,,N39490242,W074255385,W0100,00203,2,,429,NAR,COYLE,SUSAD        CYN   K6111340VTHW N39490242W074255385    N39490242W074255385W0100002032  429NARCOYLE                         ,S,Simulation application continuation,SUSAD        CYN   K62S    UN                                             W012200203                                       
S,USA,D,,,,,CYS,K1,11310,VTHW,N41123948,W104462249,,N41123948,W104462249,E0130,06211,2,,441,NAR,CHEYENNE,SUSAD        CYS   K1111310VTHW N41123948W104462249    N41123948W104462249E0130062112  441NARCHEYENNE                      ,S,Simulation application continuation,SUSAD        CYS   K12S    UN                                             E007606211                                       
S,USA,D,,,,,CYY,K7,10860,DL,,,CYY,N26091234,W081464117,,00009,1,,499,NAR,CYPRESS (NAPLES),SUSAD        CYY   K7110860 DL                     CYY N26091234W081464117     000091  499NARCYPRESS (NAPLES)              ,S,Simulation application continuation,SUSAD        CYY   K72S    UN                                             W0064                                            
S,USA,D,,,,,CZI,K1,11730,VDH,N43595902,W106260863,,N43595902,W106260863,E0130,04800,2,,479,NAR,CRAZY WOMAN,SUSAD        CZI   K1111730VDH  N43595902W106260863    N43595902W106260863E0130048002  479NARCRAZY WOMAN                   ,S,Simulation application continuation,SUSAD        CZI   K12S    UY                                             E008804800                                       
S,USA,D,,,,,CZQ,K2,11290,TH,,,CZQ,N36530356,W119485452,E0150,00359,2,,461,NAR,CLOVIS (FRESNO),SUSAD        CZQ   K2111290 TH                     CZQ N36530356W119485452E0150003592  461NARCLOVIS (FRESNO)               ,S,Simulation application continuation,SUSAD        CZQ   K22S    UN                                             E0123                                            
S,USA,D,,,,,DAG,K2,11320,VTLW,N34574485,W116344140,,N34574485,W116344140,E0150,01760,1,,309,NAR,DAGGETT,SUSAD        DAG   K2111320VTLW N34574485W116344140    N34574485W116344140E0150017601  309NARDAGGETT                       ,S,Simulation application continuation,SUSAD        DAG   K22S    UN                                             E011201760                                       
S,USA,D,,,,,DAS,K4,11690,VTHW,N30112296,W094384194,,N30112296,W094384194,E0050,00076,2,,433,NAR,DAISETTA,SUSAD        DAS   K4111690VTHW N30112296W094384194    N30112296W094384194E0050000762  433NARDAISETTA                      ,S,Simulation application continuation,SUSAD        DAS   K42S    UN                                             E001400076                                       
S,USA,D,,,,,DBL,K2,11300,VDHW,N39262164,W106534085,,N39262164,W106534085,E0120,11800,2,,429,NAR,RED TABLE (EAGLE),SUSAD        DBL   K2111300VDHW N39262164W106534085    N39262164W106534085E0120118002  429NARRED TABLE (EAGLE)             ,S,Simulation application continuation,SUSAD        DBL   K22S    UN                                             E008511800                                       
